3.550000000000000266e+00,1.797550264551780463e-01,3.586058435760647312e-02,3.443018561114982723e-02,1.010000000000000009e+00,1.900000000000000577e-01,1.899999999999999467e-01
3.600000000000000089e+00,1.688326998921052813e-01,3.156482127631934920e-02,2.729839746901149833e-02,4.799999999999999822e-01,1.724999999999999867e-01,1.800000000000000488e-01
3.650000000000000355e+00,1.598136964630715307e-01,3.009093187962055826e-02,3.272431431489300491e-02,5.400000000000000355e-01,1.800000000000000488e-01,1.799999999999999378e-01
3.700000000000000178e+00,1.487398780661628173e-01,2.861757265981154652e-02,2.664612741066604840e-02,9.899999999999999911e-01,1.899999999999999467e-01,1.999999999999999556e-01
3.750000000000000000e+00,1.293185919317294819e-01,2.830945450007871234e-02,3.171456626133653534e-02,5.999999999999999778e-02,1.900000000000000022e-01,2.000000000000000111e-01
3.800000000000000266e+00,1.253277773598589495e-01,2.409789175600286770e-02,2.483205858419818002e-02,-5.999999999999999778e-02,1.799999999999999933e-01,1.799999999999999933e-01
3.850000000000000089e+00,1.103320258709916818e-01,2.155740971279872242e-02,1.885460182455038491e-02,4.400000000000000022e-01,1.900000000000000022e-01,1.900000000000000022e-01
3.900000000000000355e+00,1.018693082834591368e-01,2.802340313612185219e-02,2.531915073442786435e-02,7.600000000000000089e-01,1.900000000000000577e-01,1.899999999999999467e-01
3.950000000000000178e+00,9.924339540612717170e-02,2.647409000408680602e-02,2.795052524373761726e-02,2.999999999999999889e-01,2.099999999999999922e-01,2.100000000000000200e-01
4.000000000000000000e+00,8.509779828367072807e-02,2.432879525442801366e-02,1.921171489309991820e-02,1.499999999999999944e-01,1.799999999999999933e-01,1.800000000000000211e-01
4.049999999999999822e+00,8.115528722843613763e-02,2.141895253101669394e-02,1.980572982070291643e-02,8.399999999999999689e-01,1.899999999999999467e-01,1.800000000000000488e-01
4.100000000000000533e+00,7.501923346803911208e-02,1.929478013228684563e-02,1.826535122594563632e-02,4.600000000000000200e-01,1.700000000000000400e-01,1.699999999999999845e-01
4.150000000000000355e+00,6.396630119390335489e-02,1.911177719711816547e-02,1.793333033696244139e-02,2.899999999999999800e-01,1.599999999999999756e-01,1.700000000000000400e-01
4.200000000000000178e+00,5.944937794419938998e-02,2.167850814670798515e-02,2.169803702149292884e-02,8.599999999999999867e-01,1.999999999999999556e-01,1.900000000000000577e-01
4.250000000000000000e+00,5.354651355261418055e-02,1.604388876733962854e-02,1.321335329586362239e-02,5.400000000000000355e-01,1.900000000000000577e-01,1.899999999999999467e-01
4.299999999999999822e+00,4.846906292941065980e-02,1.503264153218260984e-02,1.400433698656203957e-02,8.699999999999999956e-01,1.800000000000000488e-01,1.700000000000000400e-01
4.350000000000000533e+00,4.610772413070819004e-02,1.373019249624252841e-02,8.692486370396559914e-03,5.400000000000000355e-01,1.600000000000000311e-01,1.699999999999999289e-01
4.400000000000000355e+00,3.774476403120195084e-02,1.390358263934036304e-02,8.276303998249349980e-03,4.099999999999999756e-01,1.699999999999999845e-01,1.799999999999999933e-01
4.450000000000000178e+00,3.643929643848017874e-02,1.355774355430541117e-02,1.104219778073693009e-02,2.200000000000000011e-01,2.000000000000000111e-01,1.999999999999999833e-01
4.500000000000000000e+00,3.434596878381152713e-02,1.293042180908719752e-02,1.148069450258906027e-02,2.200000000000000011e-01,2.000000000000000111e-01,1.899999999999999745e-01
4.549999999999999822e+00,2.868609103032558963e-02,1.032411870646633353e-02,6.719075008860504045e-03,8.800000000000000044e-01,1.600000000000000311e-01,1.600000000000000311e-01
4.600000000000000533e+00,2.845705430118557894e-02,1.276082765417374532e-02,1.007201068609242522e-02,5.000000000000000000e-01,1.599999999999999756e-01,1.700000000000000400e-01
4.650000000000000355e+00,2.599705798918925531e-02,8.752609977329572910e-03,9.594040728004765706e-03,-2.000000000000000042e-02,1.500000000000000222e-01,1.600000000000000033e-01
4.700000000000000178e+00,2.149168911736376239e-02,9.193657336554902915e-03,7.429939090585941514e-03,4.299999999999999933e-01,1.799999999999999933e-01,1.900000000000000022e-01
4.750000000000000000e+00,2.080888998612866192e-02,8.881293445074642245e-03,5.723306699781799400e-03,-2.300000000000000100e-01,1.700000000000000122e-01,1.700000000000000122e-01
4.800000000000000711e+00,1.755821606427222792e-02,8.610530737478019545e-03,6.483947368830695474e-03,5.100000000000000089e-01,1.799999999999999933e-01,1.899999999999999467e-01
4.850000000000000533e+00,1.616984324837555942e-02,6.738200762802177071e-03,4.270331522257930085e-03,4.199999999999999845e-01,1.699999999999999845e-01,1.599999999999999756e-01
4.900000000000000355e+00,1.577556373930918271e-02,6.453324926247828303e-03,4.535095896068177396e-03,-8.000000000000000167e-02,1.799999999999999933e-01,1.799999999999999933e-01
4.950000000000000178e+00,1.380929704149557770e-02,5.682633530200719568e-03,4.220923983161891865e-03,1.100000000000000006e-01,1.600000000000000033e-01,1.600000000000000311e-01
5.000000000000000000e+00,1.356295206881287865e-02,5.776554694337425813e-03,5.259871924850046537e-03,2.899999999999999800e-01,1.599999999999999756e-01,1.600000000000000311e-01
5.000000000000000000e+00,1.353927097505670460e-02,5.708430807723088515e-03,4.535504404662275141e-03,2.999999999999999889e-01,1.799999999999999933e-01,1.799999999999999933e-01
5.049999999999999822e+00,1.200194791206764949e-02,5.125605966519754947e-03,4.229326575242428610e-03,5.200000000000000178e-01,1.500000000000000222e-01,1.500000000000000222e-01
5.099999999999999645e+00,1.192343443177620518e-02,5.522389767173485273e-03,4.597997908337862760e-03,3.900000000000000133e-01,1.800000000000000211e-01,1.799999999999999378e-01
5.149999999999999467e+00,1.072180660072919768e-02,4.859467286616709659e-03,3.046059937400908899e-03,2.300000000000000100e-01,1.700000000000000122e-01,1.700000000000000122e-01
5.199999999999999289e+00,1.017871293796596653e-02,3.232120943896530166e-03,1.880193445167729557e-03,2.000000000000000111e-01,1.500000000000000222e-01,1.499999999999999667e-01
5.249999999999999112e+00,1.000190771494393997e-02,3.577091918269570750e-03,3.243583193198333603e-03,-1.100000000000000006e-01,1.600000000000000311e-01,1.600000000000000033e-01
5.299999999999998934e+00,9.639245949930243251e-03,3.921552102682676622e-03,3.493239818782405137e-03,1.600000000000000033e-01,1.600000000000000033e-01,1.700000000000000122e-01
5.349999999999998757e+00,8.800366485736449765e-03,3.132828352236584346e-03,2.687435909810357432e-03,4.099999999999999756e-01,1.799999999999999656e-01,1.799999999999999933e-01
5.399999999999998579e+00,8.136019565211092749e-03,3.486728736603337056e-03,2.357955989021144616e-03,3.099999999999999978e-01,1.699999999999999845e-01,1.799999999999999933e-01
5.449999999999998401e+00,9.117934603593396900e-03,3.430310807107554184e-03,1.847215601080753888e-03,5.000000000000000278e-02,1.699999999999999845e-01,1.699999999999999845e-01
5.499999999999998224e+00,7.578050861978092440e-03,2.720975746024384238e-03,1.930011026763479159e-03,-1.000000000000000021e-02,1.524999999999999967e-01,1.500000000000000222e-01
5.549999999999998046e+00,7.712450200455704154e-03,2.909845871367169705e-03,2.273331681992093838e-03,4.000000000000000222e-01,1.600000000000000311e-01,1.699999999999999289e-01
5.599999999999997868e+00,7.792228333213935612e-03,2.974569592651140661e-03,2.135379889581600840e-03,2.500000000000000000e-01,1.499999999999999944e-01,1.599999999999999756e-01
5.649999999999997691e+00,7.797229322747418340e-03,2.908691834349998520e-03,1.915841773966996120e-03,-1.300000000000000044e-01,1.500000000000000222e-01,1.499999999999999944e-01
5.699999999999997513e+00,7.528004201237106438e-03,2.459626098530251145e-03,1.528362502495618155e-03,4.899999999999999911e-01,1.699999999999999845e-01,1.600000000000000311e-01
5.749999999999997335e+00,7.653265532993018018e-03,2.803356203324130005e-03,1.212483572198288194e-03,2.500000000000000000e-01,1.300000000000000044e-01,1.300000000000000044e-01
5.799999999999997158e+00,7.405731098194729724e-03,2.456103735801970847e-03,1.454205156298851546e-03,2.000000000000000111e-01,1.400000000000000133e-01,1.499999999999999667e-01
5.849999999999996980e+00,6.756178644293437015e-03,2.343642450424422534e-03,1.911660779843004331e-03,3.900000000000000133e-01,1.500000000000000222e-01,1.600000000000000311e-01
5.899999999999996803e+00,6.403240707994356865e-03,2.078386097630608234e-03,1.068626919331992081e-03,2.700000000000000178e-01,1.500000000000000222e-01,1.499999999999999667e-01
5.949999999999996625e+00,6.739480877873980924e-03,2.585962069642373275e-03,1.713334299629146532e-03,1.799999999999999933e-01,1.499999999999999944e-01,1.600000000000000311e-01
5.999999999999996447e+00,6.410422898897660988e-03,2.192221354308545450e-03,2.034069878491467399e-03,-1.700000000000000122e-01,1.600000000000000033e-01,1.600000000000000033e-01
6.049999999999996270e+00,6.230061307782586155e-03,2.463247082385956570e-03,1.531595948724104664e-03,-3.599999999999999867e-01,1.400000000000000133e-01,1.399999999999999856e-01
6.099999999999996092e+00,6.067508835820784215e-03,2.077950261326116412e-03,1.642088896383450854e-03,-4.099999999999999756e-01,1.400000000000000688e-01,1.499999999999999667e-01
6.149999999999995914e+00,6.929678367667854375e-03,2.431364147083798360e-03,2.285953681388685349e-03,1.000000000000000021e-02,1.500000000000000222e-01,1.399999999999999856e-01
6.199999999999995737e+00,5.865540263893434698e-03,2.322531004764963672e-03,1.916217908818866091e-03,-2.099999999999999922e-01,1.499999999999999944e-01,1.399999999999999856e-01
6.249999999999995559e+00,6.123631479007149957e-03,2.233100864085505854e-03,1.250781171301726565e-03,1.700000000000000122e-01,1.700000000000000122e-01,1.700000000000000122e-01
6.299999999999995381e+00,5.626142197263459682e-03,1.974022381257995416e-03,1.720248129966340384e-03,3.300000000000000155e-01,1.400000000000000133e-01,1.399999999999999578e-01
6.349999999999995204e+00,6.234111318659088345e-03,2.207450545564561967e-03,1.525446853101545749e-03,3.200000000000000067e-01,1.499999999999999944e-01,1.400000000000000133e-01
6.399999999999995026e+00,5.949768648320133066e-03,1.935216852065965547e-03,1.222886180806201026e-03,4.099999999999999756e-01,1.799999999999999656e-01,1.699999999999999845e-01
6.449999999999994849e+00,5.656652556275223662e-03,2.320709218885204893e-03,2.035666740102240989e-03,1.799999999999999933e-01,1.399999999999999856e-01,1.400000000000000133e-01
6.499999999999994671e+00,5.789102248016660991e-03,1.944687819781209560e-03,1.725551983668200361e-03,1.100000000000000006e-01,1.600000000000000033e-01,1.500000000000000222e-01
6.549999999999994493e+00,5.810071591744373105e-03,2.308650910387130030e-03,1.224306937357268719e-03,8.000000000000000167e-02,1.500000000000000222e-01,1.500000000000000222e-01
6.599999999999994316e+00,5.914434951003607992e-03,2.135853741855278654e-03,1.725603602923632927e-03,2.999999999999999889e-01,1.299999999999999767e-01,1.400000000000000133e-01
6.649999999999994138e+00,5.814327720755653288e-03,2.353345017345111201e-03,1.425817826970226902e-03,-1.900000000000000022e-01,1.599999999999999756e-01,1.600000000000000033e-01
6.699999999999993960e+00,5.431651811828700632e-03,2.440840167911759694e-03,1.836319968085748169e-03,-2.300000000000000100e-01,1.499999999999999944e-01,1.500000000000000222e-01
6.749999999999993783e+00,5.728346205663183144e-03,1.682948950367594600e-03,1.016615966083590089e-03,-2.200000000000000011e-01,1.399999999999999856e-01,1.300000000000000044e-01
6.799999999999993605e+00,5.565292495028845501e-03,2.039855928565235260e-03,1.410728772585653421e-03,-2.999999999999999889e-02,1.300000000000000044e-01,1.300000000000000044e-01
6.849999999999993427e+00,5.542751596776539919e-03,1.762267567591035890e-03,1.643086063826433053e-03,5.300000000000000266e-01,1.425000000000000155e-01,1.500000000000000222e-01
6.899999999999993250e+00,5.362736785318436908e-03,2.261203253311559920e-03,1.793274625190239072e-03,8.999999999999999667e-02,1.400000000000000133e-01,1.300000000000000044e-01
6.949999999999993072e+00,5.438722585395817759e-03,1.947543966530003098e-03,1.299593050673012590e-03,-2.999999999999999889e-02,1.499999999999999944e-01,1.400000000000000133e-01
