106,-7.3139809223,-23.0,-22.47501432,-22.3445276499,-21.8984583528,-21.5832561202,-21.1707457139,-21.1750032463,-21.098529484,-20.4125104063,-20.4125104063
107,-7.6565656479,-23.0,-22.5172314362,-22.4326835711,-22.0390098467,-21.786871744,-21.4553753905,-21.5728806354,-20.6749307056,-20.3314963535,-20.3314963535
108,-7.9991503736,-23.0,-22.5594485525,-22.5208394923,-22.1795613406,-21.9904873678,-21.740005067,-20.9707580245,-20.2513319271,-19.2504823007,-19.2504823007
109,-7.3417350993,-23.0,-22.6016656687,-22.6089954135,-22.3201128345,-22.1941029915,-22.0246347436,-21.3686354136,-20.8277331487,-20.169468248,-20.169468248
110,-7.684319825,-23.0,-22.6438827849,-22.6971513348,-22.4606643284,-22.3977186153,-22.3092644201,-21.7665128027,-21.4041343702,-21.0884541952,-21.0884541952
111,-8.0269045507,-23.0,-22.6860999011,-22.785307256,-22.6012158223,-22.6013342391,-21.5938940967,-21.1643901919,-20.9805355918,-20.0074401424,-20.0074401424
112,-7.3694892763,-23.0,-22.7283170174,-22.8734631772,-22.7417673162,-22.8049498629,-21.8785237732,-21.562267581,-20.5569368133,-19.9264260896,-19.9264260896
113,-7.712074002,-23.0,-22.7705341336,-22.9616190985,-22.8823188101,-22.0085654866,-22.1631534498,-21.9601449701,-21.1333380349,-20.8454120369,-20.8454120369
114,-8.0546587277,-23.0,-22.8127512498,-23.0497750197,-23.022870304,-22.2121811104,-21.4477831263,-21.3580223592,-20.7097392564,-19.7643979841,-19.7643979841
115,-8.3972434534,-23.0,-22.854968366,-23.1379309409,-23.1634217978,-22.4157967342,-21.7324128029,-20.7558997483,-20.2861404779,-19.6833839313,-19.6833839313
116,-7.7398281791,-23.0,-22.8971854823,-23.2260868621,-23.3039732917,-22.619412358,-22.0170424794,-21.1537771374,-20.8625416995,-20.6023698786,-20.6023698786
117,-8.0824129048,-23.0,-22.9394025985,-23.3142427834,-23.4445247856,-22.8230279817,-22.3016721559,-21.5516545265,-21.438942921,-20.5213558258,-20.5213558258
118,-7.4249976304,-23.0,-22.9816197147,-23.4023987046,-23.5850762795,-23.0266436055,-22.5863018325,-21.9495319157,-21.0153441426,-20.440341773,-20.440341773
119,-7.7675823561,-23.0,-23.0238368309,-23.4905546258,-23.7256277734,-23.2302592293,-22.870931509,-22.3474093048,-21.5917453641,-21.3593277203,-21.3593277203
120,-8.1101670818,-23.0,-23.0660539472,-23.578710547,-22.8661792673,-22.4338748531,-22.1555611856,-21.7452866939,-21.1681465857,-20.2783136675,-20.2783136675
121,-7.4527518075,-23.0,-23.1082710634,-23.6668664683,-23.0067307612,-22.6374904768,-22.4401908621,-22.143164083,-21.7445478072,-21.1972996147,-21.1972996147
122,-7.7953365332,-23.0,-23.1504881796,-23.7550223895,-23.1472822551,-22.8411061006,-22.7248205387,-22.5410414721,-21.3209490288,-21.1162855619,-21.1162855619
123,-8.1379212588,-23.0,-23.1927052958,-23.8431783107,-23.287833749,-23.0447217244,-23.0094502152,-21.9389188612,-21.8973502503,-21.0352715092,-21.0352715092
124,-7.4805059845,-23.0,-23.2349224121,-23.9313342319,-23.4283852429,-23.2483373482,-23.2940798918,-22.3367962504,-21.4737514719,-20.9542574564,-20.9542574564
125,-7.8230907102,-23.0,-23.2771395283,-24.0194901532,-23.5689367368,-23.4519529719,-22.5787095683,-22.7346736395,-22.0501526934,-21.8732434036,-21.8732434036
126,-8.1656754359,-23.0,-23.3193566445,-23.1076460744,-23.7094882307,-23.6555685957,-22.8633392449,-22.1325510286,-21.626553915,-20.7922293509,-20.7922293509
127,-7.5082601616,-23.0,-23.3615737608,-23.1958019956,-22.8500397246,-22.8591842195,-22.1479689214,-21.5304284177,-21.2029551365,-20.7112152981,-20.7112152981
128,-7.8508448872,-24.0,-24.403790877,-24.2839579168,-23.9905912185,-24.0627998433,-23.432598598,-22.9283058068,-21.7793563581,-21.6302012453,-21.6302012453
129,-8.1934296129,-24.0,-24.4460079932,-24.3721138381,-24.1311427124,-23.266415467,-22.7172282745,-22.3261831959,-21.3557575796,-20.5491871925,-20.5491871925
130,-8.5360143386,-24.0,-24.4882251094,-24.4602697593,-24.2716942063,-23.4700310908,-23.0018579511,-22.7240605851,-21.9321588012,-21.4681731398,-21.4681731398
131,-7.8785990643,-24.0,-24.5304422257,-24.5484256805,-24.4122457002,-23.6736467146,-23.2864876276,-22.1219379742,-21.5085600227,-21.387159087,-21.387159087
132,-8.22118379,-24.0,-23.5726593419,-23.6365816017,-23.5527971941,-23.8772623384,-23.5711173041,-22.5198153633,-22.0849612443,-21.3061450342,-21.3061450342
133,-8.5637685157,-24.0,-23.6148764581,-23.724737523,-23.6933486879,-24.0808779622,-23.8557469807,-22.9176927524,-21.6613624658,-21.2251309815,-21.2251309815
134,-7.9063532413,-25.0,-24.6570935743,-23.8128934442,-23.8339001818,-23.2844935859,-23.1403766572,-22.3155701415,-22.2377636873,-21.1441169287,-21.1441169287
135,-8.248937967,-25.0,-24.6993106906,-24.9010493654,-23.9744516757,-23.4881092097,-23.4250063338,-22.7134475306,-22.8141649089,-22.0631028759,-22.0631028759
136,-7.5915226927,-25.0,-24.7415278068,-24.9892052866,-25.1150031696,-24.6917248335,-23.7096360103,-23.1113249197,-22.3905661304,-21.9820888231,-21.9820888231
137,-7.9341074184,-25.0,-24.783744923,-25.0773612079,-24.2555546635,-23.8953404573,-23.9942656869,-23.5092023089,-22.966967352,-21.9010747704,-21.9010747704
138,-8.2766921441,-24.0,-23.8259620392,-24.1655171291,-24.3961061574,-24.098956081,-23.2788953634,-22.907079698,-22.5433685735,-21.8200607176,-21.8200607176
139,-8.6192768697,-24.0,-23.8681791555,-24.2536730503,-24.5366576513,-24.3025717048,-23.56352504,-23.3049570871,-23.1197697951,-22.7390466648,-22.7390466648
140,-7.9618615954,-25.0,-24.9103962717,-24.3418289715,-24.6772091452,-24.5061873286,-23.8481547165,-23.7028344762,-22.6961710166,-21.6580326121,-21.6580326121
141,-8.3044463211,-25.0,-24.9526133879,-24.4299848928,-24.8177606391,-24.7098029524,-24.1327843931,-23.1007118653,-22.2725722382,-21.5770185593,-21.5770185593
142,-7.6470310468,-25.0,-24.9948305041,-24.518140814,-23.958312133,-23.9134185761,-23.4174140696,-23.4985892544,-22.8489734597,-22.4960045065,-22.4960045065
143,-7.9896157725,-25.0,-25.0370476204,-25.6062967352,-25.0988636269,-25.1170341999,-24.7020437462,-23.8964666436,-23.4253746813,-22.4149904537,-22.4149904537
144,-8.3322004982,-24.0,-24.0792647366,-24.6944526564,-25.2394151208,-24.3206498237,-23.9866734227,-23.2943440327,-23.0017759028,-22.333976401,-22.333976401
145,-7.6747852238,-24.0,-24.1214818528,-24.7826085777,-24.3799666147,-24.5242654475,-24.2713030993,-23.6922214218,-22.5781771244,-22.2529623482,-22.2529623482
146,-8.0173699495,-25.0,-25.1636989691,-24.8707644989,-24.5205181086,-24.7278810712,-24.5559327758,-24.0900988109,-23.1545783459,-22.1719482954,-22.1719482954
147,-8.3599546752,-25.0,-25.2059160853,-24.9589204201,-24.6610696025,-24.931496695,-23.8405624523,-23.4879762,-22.7309795675,-22.0909342427,-22.0909342427
148,-8.7025394009,-25.0,-25.2481332015,-25.0470763413,-24.8016210964,-24.1351123188,-24.1251921289,-23.8858535891,-23.307380789,-23.0099201899,-23.0099201899
149,-8.0451241266,-25.0,-25.2903503177,-25.1352322626,-24.9421725903,-24.3387279426,-24.4098218054,-23.2837309783,-22.8837820106,-21.9289061371,-21.9289061371
150,-8.3877088522,-24.0,-24.332567434,-25.2233881838,-25.0827240842,-24.5423435663,-24.694451482,-23.6816083674,-23.4601832321,-22.8478920843,-22.8478920843
151,-7.7302935779,-24.0,-24.3747845502,-25.311544105,-25.223275578,-24.7459591901,-23.9790811585,-23.0794857565,-23.0365844537,-22.7668780316,-22.7668780316
152,-8.0728783036,-25.0,-25.4170016664,-25.3997000262,-25.3638270719,-24.9495748139,-24.2637108351,-23.4773631456,-22.6129856752,-21.6858639788,-21.6858639788
153,-8.4154630293,-25.0,-25.4592187826,-25.4878559475,-25.5043785658,-25.1531904377,-24.5483405116,-23.8752405347,-23.1893868967,-22.604849926,-22.604849926
154,-7.758047755,-25.0,-25.5014358989,-25.5760118687,-25.6449300597,-25.3568060614,-24.8329701882,-24.2731179238,-23.7657881183,-23.5238358733,-23.5238358733
155,-8.1006324807,-25.0,-25.5436530151,-25.6641677899,-25.7854815536,-25.5604216852,-25.1175998647,-24.6709953129,-23.3421893398,-22.4428218205,-22.4428218205
156,-8.4432172063,-25.0,-25.5858701313,-25.7523237111,-25.9260330475,-25.764037309,-25.4022295413,-25.0688727021,-23.9185905614,-23.3618077677,-23.3618077677
157,-8.785801932,-25.0,-25.6280872475,-25.8404796324,-25.0665845414,-24.9676529328,-24.6868592178,-24.4667500912,-23.4949917829,-23.280793715,-23.280793715
158,-8.1283866577,-25.0,-25.6703043638,-25.9286355536,-25.2071360353,-25.1712685565,-24.9714888944,-24.8646274803,-24.0713930045,-23.1997796622,-23.1997796622
159,-8.4709713834,-26.0,-25.71252148,-26.0167914748,-25.3476875292,-25.3748841803,-25.2561185709,-24.2625048694,-23.647794226,-23.1187656094,-23.1187656094
160,-7.8135561091,-26.0,-25.7547385962,-26.104947396,-25.4882390231,-25.5784998041,-25.5407482475,-24.6603822585,-24.2241954476,-23.0377515566,-23.0377515566
161,-8.1561408347,-26.0,-25.7969557125,-26.1931033173,-25.628790517,-25.7821154279,-24.825377924,-24.0582596476,-23.8005966691,-22.9567375039,-22.9567375039
162,-8.4987255604,-26.0,-25.8391728287,-26.2812592385,-25.7693420109,-24.9857310516,-25.1100076005,-24.4561370368,-23.3769978907,-22.8757234511,-22.8757234511
