thr,lut
1.483493381076388857e+02,9.763726031086318195e+06
2.966986762152777715e+02,9.150641980051076040e+06
1.483493381076388857e+02,8.827190492349488661e+06
2.225240071614583428e+02,7.920630290442883968e+06
1.618356415719696884e+02,7.670396731539826840e+06
2.225240071614583428e+02,7.760827198122254573e+06
1.483493381076388857e+02,7.601024105801619589e+06
1.112620035807291714e+02,4.875346120903521776e+06
1.483493381076388857e+02,6.530815508514063433e+06
1.668930053710937500e+02,7.540908650037277490e+06
1.483493381076388857e+02,7.738587699116132222e+06
2.225240071614583428e+02,7.731865647858833894e+06
1.483493381076388857e+02,7.702904097595414147e+06
1.112620035807291714e+02,7.709070363788390532e+06
1.483493381076388857e+02,7.408414160157248378e+06
1.483493381076388857e+02,6.501853958250642754e+06
1.112620035807291714e+02,6.312250420983752236e+06
1.483493381076388857e+02,6.342050865930007771e+06
7.417466905381944287e+01,6.182247773609377444e+06
7.417466905381944287e+01,4.017397488845804706e+06
7.417466905381944287e+01,5.112039176321820356e+06
1.112620035807291714e+02,6.182762339481198229e+06
1.112620035807291714e+02,6.325323187072628178e+06
1.483493381076388857e+02,6.313089315666588023e+06
1.112620035807291714e+02,6.298608540534877218e+06
7.417466905381944287e+01,6.295805851744886488e+06
1.483493381076388857e+02,5.989637827965002507e+06
7.417466905381944287e+01,5.827912084114208817e+06
7.417466905381944287e+01,4.759626138356815092e+06
5.563100179036458570e+01,4.630652622726088390e+06
7.417466905381944287e+01,4.599823046036181971e+06
3.708733452690972143e+01,2.835997369086502586e+06
5.563100179036458570e+01,4.501164541223537177e+06
7.417466905381944287e+01,4.588607187327544205e+06
5.563100179036458570e+01,4.576882322270205244e+06
7.417466905381944287e+01,4.574079633480214514e+06
3.708733452690972143e+01,4.413731844666606747e+06
5.563100179036458570e+01,4.475421128667569719e+06
3.708733452690972143e+01,2.711595451717889868e+06
3.708733452690972143e+01,4.376762623854925856e+06
5.563100179036458570e+01,4.466452173684601672e+06
3.708733452690972143e+01,4.457483218701634556e+06
3.708733452690972143e+01,4.306104384870994836e+06
3.708733452690972143e+01,4.367793668871957809e+06
3.708733452690972143e+01,2.603967991922277026e+06
1.854366726345486072e+01,1.722055153447436634e+06
2.781550089518229285e+01,2.554638739515954163e+06
3.708733452690972143e+01,2.594999036939309444e+06
2.781550089518229285e+01,2.590514559447825421e+06
3.708733452690972143e+01,2.434651248125702143e+06
1.854366726345486072e+01,2.354477353718898259e+06
2.781550089518229285e+01,2.385321995719379280e+06
1.854366726345486072e+01,1.503409157244539587e+06
1.854366726345486072e+01,2.335992743313056882e+06
2.781550089518229285e+01,2.380837518227895256e+06
1.854366726345486072e+01,2.376353040736411698e+06
1.854366726345486072e+01,2.300663623821091838e+06
1.854366726345486072e+01,2.331508265821573325e+06
1.854366726345486072e+01,1.449595427346733166e+06
9.271833631727430358e+00,1.008639008109312505e+06
1.390775044759114643e+01,1.424930801143571734e+06
1.854366726345486072e+01,1.445110949855249142e+06
1.390775044759114643e+01,1.442868711109507363e+06
1.854366726345486072e+01,1.364937055448445491e+06
9.271833631727430358e+00,1.324850108245043783e+06
1.390775044759114643e+01,1.340272429245284293e+06
9.271833631727430358e+00,8.993160100078642135e+05
9.271833631727430358e+00,1.315607803042122861e+06
1.390775044759114643e+01,1.338030190499542281e+06
9.271833631727430358e+00,1.335787951753800269e+06
9.271833631727430358e+00,1.297943243296140339e+06
9.271833631727430358e+00,1.313365564296380850e+06
9.271833631727430358e+00,8.724091450589610031e+05
4.635916815863715179e+00,6.519309354402507888e+05
6.953875223795573213e+00,8.600768319573802873e+05
9.271833631727430358e+00,8.701669063132191077e+05
6.953875223795573213e+00,8.690457869403481018e+05
9.271833631727430358e+00,8.300799591098172823e+05
4.635916815863715179e+00,8.100364855081163114e+05
6.953875223795573213e+00,8.177476460082365666e+05
4.635916815863715179e+00,5.972694363895263523e+05
4.635916815863715179e+00,8.054153329066558508e+05
6.953875223795573213e+00,8.166265266353655607e+05
4.635916815863715179e+00,8.155054072624945547e+05
4.635916815863715179e+00,7.965830530336645897e+05
4.635916815863715179e+00,8.042942135337848449e+05
4.635916815863715179e+00,5.838160039150749799e+05
3.476937611897786606e+00,5.776498473642845638e+05
4.635916815863715179e+00,5.826948845422040904e+05
3.476937611897786606e+00,5.821343248557685874e+05
4.635916815863715179e+00,5.626514109405031195e+05
3.476937611897786606e+00,5.564852543897127034e+05
2.317958407931857590e+00,5.503190978389222873e+05
3.476937611897786606e+00,5.559246947032772005e+05
2.317958407931857590e+00,5.553641350168416975e+05
2.317958407931857590e+00,5.497585381524867844e+05
1.158979203965928795e+00,5.435923816016967176e+05
2.317958407931857590e+00,5.491979784660512814e+05
1.158979203965928795e+00,5.486374187796158949e+05
1.158979203965928795e+00,5.430318219152612146e+05
1.158979203965928795e+00,5.424712622288257116e+05
