thr,lut
2.213699249517906537e+03,1.682676000000000000e+06
2.213710888181969494e+03,1.696602000000000000e+06
2.213720995542154014e+03,1.710527000000000000e+06
2.213731102994635421e+03,1.724453000000000000e+06
2.213750399296580781e+03,1.731060000000000000e+06
2.213759970999744382e+03,1.752250000000000000e+06
2.213761119609686375e+03,1.754566000000000000e+06
2.213770691405554317e+03,1.774251000000000000e+06
2.446540883628638767e+03,1.788000000000000000e+06
2.490409588325956065e+03,1.799837000000000000e+06
2.490410266685194074e+03,2.139440000000000000e+06
2.656379284475185614e+03,2.149644000000000000e+06
3.187329885605236541e+03,2.163964000000000000e+06
3.187345124285791826e+03,2.174410000000000000e+06
3.187360363112061350e+03,2.184856000000000000e+06
3.320122014484032661e+03,2.195302000000000000e+06
4.426202037173319695e+03,2.632619000000000000e+06
4.879575879463496676e+03,2.641970000000000000e+06
4.891772214932547286e+03,2.647891000000000000e+06
