thr,lut
3.321027663158936889e+02,4.631530000000000000e+05
3.321029007346245976e+02,4.631940000000000000e+05
3.321029007346245976e+02,4.637560000000000000e+05
3.465392942719691405e+02,4.645350000000000000e+05
3.465392942719691405e+02,4.650930000000000000e+05
3.465394068558955496e+02,4.658330000000000000e+05
3.465394068558955496e+02,4.663910000000000000e+05
3.542388870044425744e+02,4.671310000000000000e+05
3.542403457757727097e+02,4.742730000000000000e+05
3.542418045591174973e+02,4.814150000000000000e+05
3.542422516080314949e+02,4.848950000000000000e+05
3.542426398356353729e+02,4.883750000000000000e+05
3.542434986451763734e+02,4.919480000000000000e+05
3.558255183995568700e+02,4.955210000000000000e+05
3.558255183995568700e+02,4.972120000000000000e+05
3.558255183995568700e+02,4.981480000000000000e+05
3.558255183995568700e+02,4.998390000000000000e+05
3.690008370034454401e+02,5.009880000000000000e+05
3.690008370034454401e+02,5.015480000000000000e+05
3.690009348696341362e+02,5.008020000000000000e+05
3.795417530294652124e+02,5.013620000000000000e+05
3.795417530294652124e+02,5.024770000000000000e+05
3.905471503943803100e+02,5.005320000000000000e+05
3.985158795408292463e+02,5.009040000000000000e+05
3.985158795408292463e+02,5.025830000000000000e+05
3.985158795408292463e+02,5.035130000000000000e+05
3.985158795408292463e+02,5.051920000000000000e+05
3.985158795408292463e+02,5.061220000000000000e+05
3.985158795408292463e+02,5.078010000000000000e+05
3.985158795408292463e+02,5.094800000000000000e+05
3.985158795408292463e+02,5.111580000000000000e+05
3.985158795408292463e+02,5.128370000000000000e+05
3.985154874669152036e+02,5.143870000000000000e+05
3.985154874669152036e+02,5.160600000000000000e+05
3.985152939117230630e+02,5.177020000000000000e+05
3.985152939117230630e+02,5.188210000000000000e+05
3.985151003567189605e+02,5.204630000000000000e+05
4.066463576885888642e+02,5.215820000000000000e+05
4.066472878478051598e+02,5.287270000000000000e+05
4.066472878478051598e+02,5.309550000000000000e+05
4.066461354845168330e+02,5.380610000000000000e+05
4.066465282174599452e+02,5.415440000000000000e+05
4.068159288293839495e+02,5.437720000000000000e+05
4.078050314729904926e+02,5.468970000000000000e+05
4.151182404959116639e+02,5.485510000000000000e+05
4.151182404959116639e+02,5.502340000000000000e+05
4.151181166386819541e+02,5.532190000000000000e+05
4.151181166386819541e+02,5.549020000000000000e+05
4.331627829325389598e+02,5.571410000000000000e+05
4.331627829325389598e+02,5.588190000000000000e+05
4.331626070294886972e+02,5.603190000000000000e+05
4.331626070294886972e+02,5.619970000000000000e+05
4.427861028675831108e+02,5.634970000000000000e+05
4.744060775035874826e+02,5.640580000000000000e+05
4.744076459034969844e+02,5.634260000000000000e+05
4.744076459034969844e+02,5.656780000000000000e+05
4.744088239685451640e+02,5.627410000000000000e+05
4.744088239685451640e+02,5.649930000000000000e+05
4.981231808191193409e+02,5.656100000000000000e+05
4.981231808191193409e+02,5.661790000000000000e+05
4.981207073183286980e+02,5.692370000000000000e+05
4.981207073183286980e+02,5.698060000000000000e+05
4.981182338421029954e+02,5.728640000000000000e+05
4.981182338421029954e+02,5.734330000000000000e+05
4.981182338421029954e+02,5.743690000000000000e+05
4.981182338421029954e+02,5.749340000000000000e+05
5.100699280367841766e+02,5.754970000000000000e+05
5.313178587339050409e+02,5.772390000000000000e+05
5.313178587339050409e+02,5.794910000000000000e+05
5.313178587339050409e+02,5.817350000000000000e+05
5.313178587339050409e+02,5.839870000000000000e+05
5.313178587339050409e+02,5.862310000000000000e+05
5.313178587339050409e+02,5.884830000000000000e+05
5.313178587339050409e+02,5.907190000000000000e+05
5.313178587339050409e+02,5.918400000000000000e+05
5.313178587339050409e+02,5.940880000000000000e+05
5.313178587339050409e+02,5.952090000000000000e+05
5.313178587339050409e+02,5.963320000000000000e+05
5.313178587339050409e+02,5.974530000000000000e+05
5.421580673027231114e+02,5.985760000000000000e+05
5.421580673027231114e+02,6.041620000000000000e+05
5.421585770973597391e+02,6.055660000000000000e+05
5.534503543573989646e+02,6.111520000000000000e+05
5.534527282491153528e+02,6.182960000000000000e+05
5.534551021611963506e+02,6.254400000000000000e+05
5.534563944202843686e+02,6.325830000000000000e+05
5.534569400426000811e+02,6.360640000000000000e+05
5.534576675406945014e+02,6.395460000000000000e+05
5.534582993169070733e+02,6.430280000000000000e+05
5.534596968875925995e+02,6.465980000000000000e+05
5.534610944653362594e+02,6.501680000000000000e+05
5.534613146323367801e+02,6.502090000000000000e+05
5.534631669138196912e+02,6.573550000000000000e+05
5.534632195628286127e+02,6.573450000000000000e+05
5.534633870824688984e+02,6.572830000000000000e+05
5.534642629725256029e+02,6.607670000000000000e+05
5.692733938498228099e+02,6.607570000000000000e+05
5.692740217403969609e+02,6.619590000000000000e+05
6.026230070315559715e+02,6.690650000000000000e+05
6.026254867060016522e+02,6.760300000000000000e+05
6.101822601063200864e+02,6.829950000000000000e+05
6.226275700655452283e+02,6.809790000000000000e+05
6.226277578408802356e+02,6.809170000000000000e+05
6.226277578408802356e+02,6.815250000000000000e+05
6.226277578408802356e+02,6.995050000000000000e+05
6.375664026653622614e+02,7.040000000000000000e+05
6.375664026653622614e+02,7.051210000000000000e+05
6.641234818902502184e+02,7.062460000000000000e+05
6.641234818902502184e+02,7.084640000000000000e+05
6.641278787362264211e+02,7.059640000000000000e+05
6.641278787362264211e+02,7.081820000000000000e+05
6.641322756404218808e+02,7.056820000000000000e+05
6.641322756404218808e+02,7.079000000000000000e+05
6.641314210651424901e+02,7.076280000000000000e+05
6.641344120882424704e+02,7.034710000000000000e+05
6.641344120882424704e+02,7.057210000000000000e+05
6.641355009927424362e+02,7.049150000000000000e+05
6.641355009927424362e+02,7.071370000000000000e+05
6.641360385545083318e+02,7.062270000000000000e+05
6.641360385545083318e+02,7.073390000000000000e+05
6.641365761171443864e+02,7.064290000000000000e+05
6.641365761171443864e+02,7.075410000000000000e+05
6.930030417311163546e+02,7.091830000000000000e+05
6.930030417311163546e+02,7.103040000000000000e+05
6.930034919687986985e+02,7.105650000000000000e+05
6.930034919687986985e+02,7.116860000000000000e+05
7.115608254590325714e+02,7.119470000000000000e+05
7.115572970673332520e+02,7.150050000000000000e+05
7.115572970673332520e+02,7.183770000000000000e+05
7.115572970673332520e+02,7.202910000000000000e+05
7.115572970673332520e+02,7.236630000000000000e+05
7.228466713904697372e+02,7.248830000000000000e+05
7.228503452886681089e+02,7.427420000000000000e+05
7.379064965472432505e+02,7.514460000000000000e+05
7.379064029602867549e+02,7.548210000000000000e+05
7.379064965472432505e+02,7.546960000000000000e+05
7.589825075759796391e+02,7.580710000000000000e+05
7.589825075759796391e+02,7.603150000000000000e+05
7.809868935999808173e+02,7.584830000000000000e+05
7.969199244151336643e+02,7.586640000000000000e+05
7.969211548871800233e+02,7.573650000000000000e+05
7.969224052094418767e+02,7.572040000000000000e+05
7.969236356891491369e+02,7.559050000000000000e+05
7.969248860191955828e+02,7.557440000000000000e+05
7.969261165065638579e+02,7.544450000000000000e+05
7.969267119050416568e+02,7.509740000000000000e+05
7.969267119050416568e+02,7.543400000000000000e+05
7.969295400599608001e+02,7.595630000000000000e+05
7.969299270721952553e+02,7.608150000000000000e+05
7.969299270721952553e+02,7.617390000000000000e+05
7.969302049273646844e+02,7.572310000000000000e+05
7.969302049273646844e+02,7.581640000000000000e+05
7.969302049273646844e+02,7.598460000000000000e+05
7.969302049273646844e+02,7.607790000000000000e+05
7.969302148507671291e+02,7.624610000000000000e+05
7.969351368888635534e+02,7.731760000000000000e+05
7.969400589877599259e+02,7.838910000000000000e+05
7.969415673850767234e+02,7.891130000000000000e+05
7.969428773136949076e+02,7.943350000000000000e+05
7.969464994872146235e+02,8.014810000000000000e+05
8.132093250103392847e+02,8.086270000000000000e+05
8.132102549777553122e+02,7.997140000000000000e+05
8.132115362696792999e+02,7.978360000000000000e+05
8.135512003108985937e+02,7.889230000000000000e+05
8.155257030956094013e+02,7.894720000000000000e+05
8.301539733270491297e+02,7.899420000000000000e+05
8.301526380901840412e+02,7.946010000000000000e+05
8.301512813216402265e+02,7.966090000000000000e+05
8.301499460934350054e+02,8.012680000000000000e+05
8.301485893336906656e+02,8.032760000000000000e+05
8.301472541141449710e+02,8.079350000000000000e+05
8.301462850058744607e+02,8.213420000000000000e+05
8.301401473727049733e+02,8.384870000000000000e+05
8.301391782810272844e+02,8.518940000000000000e+05
8.301391782810272844e+02,8.532040000000000000e+05
8.301385322211655193e+02,8.600230000000000000e+05
8.301382307269076364e+02,8.678970000000000000e+05
8.301382307269076364e+02,8.712380000000000000e+05
8.301377354153880788e+02,8.781670000000000000e+05
8.301377354153880788e+02,8.815080000000000000e+05
8.662179558401273880e+02,8.883120000000000000e+05
8.662179558401273880e+02,8.916780000000000000e+05
8.662177096370022582e+02,8.937780000000000000e+05
8.662177096370022582e+02,8.971440000000000000e+05
8.854599820027492569e+02,8.992440000000000000e+05
9.486841195392389636e+02,8.988380000000000000e+05
9.486928383844679047e+02,8.996500000000000000e+05
9.486936118381545384e+02,8.935590000000000000e+05
9.487006573561677669e+02,8.816110000000000000e+05
9.487014308226038111e+02,8.755200000000000000e+05
9.762027397373941540e+02,8.774460000000000000e+05
9.838245712892197616e+02,8.780010000000000000e+05
9.838265222382685806e+02,8.815710000000000000e+05
9.961207013150443572e+02,8.833100000000000000e+05
9.961207013150443572e+02,8.844380000000000000e+05
9.961108098567655134e+02,8.918210000000000000e+05
9.961108098567655134e+02,8.929490000000000000e+05
9.961009185949285438e+02,9.003320000000000000e+05
9.961009185949285438e+02,9.014600000000000000e+05
9.960982210121566141e+02,8.981480000000000000e+05
9.960982210121566141e+02,9.000620000000000000e+05
9.960982210121566141e+02,9.011860000000000000e+05
9.960957714956300606e+02,9.044340000000000000e+05
9.960960660571067820e+02,9.005030000000000000e+05
9.960957714956300606e+02,9.015600000000000000e+05
9.960960660571067820e+02,8.999320000000000000e+05
9.960957714956300606e+02,9.009890000000000000e+05
9.960960660571067820e+02,8.993610000000000000e+05
1.016838738289334287e+03,9.008880000000000000e+05
1.062484568034198901e+03,9.038310000000000000e+05
1.062484568034198901e+03,9.083020000000000000e+05
1.062484568034198901e+03,9.127890000000000000e+05
1.062484568034198901e+03,9.172600000000000000e+05
1.062484568034198901e+03,9.217470000000000000e+05
1.062484568034198901e+03,9.262180000000000000e+05
1.062484568034198901e+03,9.307130000000000000e+05
1.062484568034198901e+03,9.329570000000000000e+05
1.062484232899996869e+03,9.424970000000000000e+05
1.062483192221454374e+03,9.470070000000000000e+05
1.062482857088120454e+03,9.514410000000000000e+05
1.062481816412272792e+03,9.559510000000000000e+05
1.084155541085090590e+03,9.603850000000000000e+05
1.084154530982468486e+03,9.821250000000000000e+05
1.084153520881728582e+03,9.899520000000000000e+05
1.084604047244064304e+03,1.011692000000000000e+06
1.084604047244064304e+03,1.012683000000000000e+06
1.084604047244064304e+03,1.013673000000000000e+06
1.084604047244064304e+03,1.014664000000000000e+06
1.106729136223329306e+03,1.015654000000000000e+06
1.106730016584522218e+03,1.014744000000000000e+06
1.106730016584522218e+03,1.016248000000000000e+06
1.106730284520815530e+03,1.013437000000000000e+06
1.106731356267285719e+03,1.008493000000000000e+06
1.106731356267285719e+03,1.011196000000000000e+06
1.106731356267285719e+03,1.012700000000000000e+06
1.138338366419345448e+03,1.009889000000000000e+06
1.138340877064965980e+03,1.010698000000000000e+06
1.220112649569367932e+03,1.025965000000000000e+06
1.223058458716254336e+03,1.024689000000000000e+06
1.244974122142971737e+03,1.026606000000000000e+06
1.244977125198809745e+03,1.030179000000000000e+06
1.244980128269135321e+03,1.033752000000000000e+06
1.244984487590548952e+03,1.044467000000000000e+06
1.244986328202089680e+03,1.049689000000000000e+06
1.244987248509901065e+03,1.051431000000000000e+06
1.244988047725682918e+03,1.053173000000000000e+06
1.244994296175350428e+03,1.062689000000000000e+06
1.244994320394269380e+03,1.062333000000000000e+06
1.244994199299683032e+03,1.062711000000000000e+06
1.244997154014318312e+03,1.065534000000000000e+06
1.244997178233348677e+03,1.065178000000000000e+06
1.244998268090690544e+03,1.061811000000000000e+06
1.244998268090690544e+03,1.062115000000000000e+06
1.245003935379626910e+03,1.089970000000000000e+06
1.245003935379626910e+03,1.091187000000000000e+06
1.245004104914706204e+03,1.103828000000000000e+06
1.245004104914706204e+03,1.103929000000000000e+06
1.245004274449831655e+03,1.107594000000000000e+06
1.245004274449831655e+03,1.107056000000000000e+06
1.245009941793450935e+03,1.114021000000000000e+06
1.245009941793450935e+03,1.114269000000000000e+06
1.274875307234989123e+03,1.113731000000000000e+06
1.274875307234989123e+03,1.115975000000000000e+06
1.327966495073337683e+03,1.120313000000000000e+06
1.327966495073337683e+03,1.124816000000000000e+06
1.327984075146966688e+03,1.118514000000000000e+06
1.327984075146966688e+03,1.123017000000000000e+06
1.328001655686064169e+03,1.116715000000000000e+06
1.328001655686064169e+03,1.121218000000000000e+06
1.327998238742335843e+03,1.122256000000000000e+06
1.328010198122313795e+03,1.108780000000000000e+06
1.328010198122313795e+03,1.113227000000000000e+06
1.328014552051457713e+03,1.110519000000000000e+06
1.328014552051457713e+03,1.110824000000000000e+06
1.328014552051457713e+03,1.115310000000000000e+06
1.328016701470041880e+03,1.112542000000000000e+06
1.328016701470041880e+03,1.114784000000000000e+06
1.328018850895583682e+03,1.112016000000000000e+06
1.328018850895583682e+03,1.114258000000000000e+06
1.385729887857427002e+03,1.115191000000000000e+06
1.385729887857427002e+03,1.117435000000000000e+06
1.385730517938866342e+03,1.117944000000000000e+06
1.385730517938866342e+03,1.120188000000000000e+06
1.416509439652105357e+03,1.120697000000000000e+06
1.416521102523525542e+03,1.134985000000000000e+06
1.416532765587000767e+03,1.149273000000000000e+06
1.416536339790060765e+03,1.156237000000000000e+06
1.416539443717877930e+03,1.163201000000000000e+06
1.416546310030770201e+03,1.170343000000000000e+06
1.422874025003364750e+03,1.177485000000000000e+06
1.422859916417651448e+03,1.184868000000000000e+06
1.422859916417651448e+03,1.191695000000000000e+06
1.422863364454245357e+03,1.190507000000000000e+06
1.422863364454245357e+03,1.197334000000000000e+06
1.475532625778550937e+03,1.198862000000000000e+06
1.475532115498290977e+03,1.208748000000000000e+06
1.475531945404949056e+03,1.211148000000000000e+06
1.517667343396115939e+03,1.221034000000000000e+06
1.517687857565184459e+03,1.214283000000000000e+06
1.561678517447828881e+03,1.214913000000000000e+06
1.593532409685430139e+03,1.215293000000000000e+06
1.593537329682605787e+03,1.207031000000000000e+06
1.593542329065694048e+03,1.205954000000000000e+06
1.593547249124121890e+03,1.197692000000000000e+06
1.593552248569450740e+03,1.196615000000000000e+06
1.593557168689131458e+03,1.188353000000000000e+06
1.593559549403109941e+03,1.178017000000000000e+06
1.593565739292744638e+03,1.174986000000000000e+06
1.593565739292744638e+03,1.177790000000000000e+06
1.593566929661648828e+03,1.177467000000000000e+06
1.593568040674230588e+03,1.165972000000000000e+06
1.593568596181102293e+03,1.165544000000000000e+06
1.593569707196008267e+03,1.160456000000000000e+06
