thr,lut
1.043081283569335938e+01,6.327908814996380359e+06
2.086162567138671875e+01,6.516256869638704695e+06
1.043081283569335938e+01,6.507287914655736648e+06
2.086162567138671875e+01,6.302982742942253128e+06
1.043081283569335938e+01,6.196345679594026878e+06
1.043081283569335938e+01,6.096696778333993629e+06
1.043081283569335938e+01,3.644044321324801072e+06
5.215406417846679688e+00,2.417718092820205726e+06
5.215406417846679688e+00,3.540901339020675048e+06
1.043081283569335938e+01,3.635075366341833491e+06
5.215406417846679688e+00,3.630590888850349467e+06
1.043081283569335938e+01,3.528438302993607707e+06
5.215406417846679688e+00,3.475119771319494583e+06
5.215406417846679688e+00,3.425295320689481683e+06
5.215406417846679688e+00,2.198969092184883542e+06
2.607703208923339844e+00,1.585805977932585869e+06
2.607703208923339844e+00,2.147397601032818202e+06
5.215406417846679688e+00,2.194484614693399519e+06
2.607703208923339844e+00,2.192242375947657507e+06
5.215406417846679688e+00,2.141166083019286860e+06
2.607703208923339844e+00,2.114506817182230297e+06
2.607703208923339844e+00,2.089594591867221519e+06
2.607703208923339844e+00,1.476431477614924544e+06
1.303851604461669922e+00,1.450645732038891641e+06
2.607703208923339844e+00,1.474189238869182533e+06
1.303851604461669922e+00,1.473068119496311527e+06
2.607703208923339844e+00,1.447529973032125970e+06
1.303851604461669922e+00,1.421744227456093300e+06
6.519258022308349609e-01,1.408851354668077547e+06
1.303851604461669922e+00,1.420623108083222294e+06
6.519258022308349609e-01,1.420062548396786675e+06
6.519258022308349609e-01,1.407730235295206774e+06
6.519258022308349609e-01,1.407169675608771155e+06
