thr,lut
9.964304141520247526e+01,2.437250000000000000e+05
9.964294243821674968e+01,2.442350000000000000e+05
1.037944586230648270e+02,2.447950000000000000e+05
1.037944586230648270e+02,2.453550000000000000e+05
1.037944586230648270e+02,2.459140000000000000e+05
1.037945013795756921e+02,2.463070000000000000e+05
1.037945013795756921e+02,2.468660000000000000e+05
1.037945441361218002e+02,2.472590000000000000e+05
1.037945441361218002e+02,2.478180000000000000e+05
1.037945868927031228e+02,2.482110000000000000e+05
1.037945868927031228e+02,2.487700000000000000e+05
1.037945868927031228e+02,2.497600000000000000e+05
1.037945868927031228e+02,2.503190000000000000e+05
1.037946081026738625e+02,2.506400000000000000e+05
1.037946081026738625e+02,2.511990000000000000e+05
1.037946293126532709e+02,2.515200000000000000e+05
1.037946293126532709e+02,2.520790000000000000e+05
1.037946293126532709e+02,2.526400000000000000e+05
1.107137979248611828e+02,2.548750000000000000e+05
1.245520502541211272e+02,2.554840000000000000e+05
1.328548452601110057e+02,2.588440000000000000e+05
1.328548452601110057e+02,2.599630000000000000e+05
1.328548452601110057e+02,2.605230000000000000e+05
1.328548452601110057e+02,2.610830000000000000e+05
1.328548452601110057e+02,2.616430000000000000e+05
1.328548452601110057e+02,2.622030000000000000e+05
1.383899950589798493e+02,2.627630000000000000e+05
1.383901099698196617e+02,2.645020000000000000e+05
1.383902248808502691e+02,2.662410000000000000e+05
1.383903397920717566e+02,2.679800000000000000e+05
1.383904762493951068e+02,2.714640000000000000e+05
1.383904762493951068e+02,2.725850000000000000e+05
1.383904762493951068e+02,2.737100000000000000e+05
1.383906127069875822e+02,2.771940000000000000e+05
1.383906127069875822e+02,2.783150000000000000e+05
1.383906127069875822e+02,2.794400000000000000e+05
1.383907491648491259e+02,2.829240000000000000e+05
1.383907491648491259e+02,2.840450000000000000e+05
1.383907491648491259e+02,2.851640000000000000e+05
1.383909311090831693e+02,2.886450000000000000e+05
1.383911130537955785e+02,2.921260000000000000e+05
1.383912949989864103e+02,2.956070000000000000e+05
1.383914769446556932e+02,2.990880000000000000e+05
1.383916349504934260e+02,3.025690000000000000e+05
1.383917929566919724e+02,3.060500000000000000e+05
1.383919509632513325e+02,3.095310000000000000e+05
1.383919790932447995e+02,3.098520000000000000e+05
1.383920886207751551e+02,3.133360000000000000e+05
1.383920886207751551e+02,3.144550000000000000e+05
1.383920886207751551e+02,3.155700000000000000e+05
1.383921981484788830e+02,3.190540000000000000e+05
1.383921981484788830e+02,3.201730000000000000e+05
1.383921981484788830e+02,3.212940000000000000e+05
1.556900619844221865e+02,3.282560000000000000e+05
1.556900619844221865e+02,3.288160000000000000e+05
1.556899657843811156e+02,3.295420000000000000e+05
1.556899657843811156e+02,3.301020000000000000e+05
1.556898695844589611e+02,3.308280000000000000e+05
1.556898695844589611e+02,3.313880000000000000e+05
1.556897733846556378e+02,3.321140000000000000e+05
1.556897733846556378e+02,3.326740000000000000e+05
1.556897733846556378e+02,3.332380000000000000e+05
1.556897256635375015e+02,3.340360000000000000e+05
1.556897256635375015e+02,3.346000000000000000e+05
1.556896779424486112e+02,3.353980000000000000e+05
1.556896779424486112e+02,3.359620000000000000e+05
1.556896779424486112e+02,3.382060000000000000e+05
1.660681186772077353e+02,3.404420000000000000e+05
1.660683936020314206e+02,3.401700000000000000e+05
1.660683936020314206e+02,3.407290000000000000e+05
1.660686685277653680e+02,3.410370000000000000e+05
1.660686685277653680e+02,3.415960000000000000e+05
1.660689434544095775e+02,3.419040000000000000e+05
1.660689434544095775e+02,3.424630000000000000e+05
1.845192261465473393e+02,3.429730000000000000e+05
1.845192261465473393e+02,3.435320000000000000e+05
1.845194293668605212e+02,3.429410000000000000e+05
1.845194293668605212e+02,3.435000000000000000e+05
1.845196325876213734e+02,3.429090000000000000e+05
1.845196325876213734e+02,3.434680000000000000e+05
1.845196325876213734e+02,3.440290000000000000e+05
1.845196825948929131e+02,3.432830000000000000e+05
1.952946470606912044e+02,3.438440000000000000e+05
1.992798803560963279e+02,3.440380000000000000e+05
1.992798803560963279e+02,3.462780000000000000e+05
1.992798803560963279e+02,3.472080000000000000e+05
1.992798803560963279e+02,3.483290000000000000e+05
1.992794844731903368e+02,3.497050000000000000e+05
1.992794844731903368e+02,3.508260000000000000e+05
1.992790885918572599e+02,3.522020000000000000e+05
1.992790892123596507e+02,3.533230000000000000e+05
1.992793870539703107e+02,3.568070000000000000e+05
1.992796848964712524e+02,3.602910000000000000e+05
2.039250902338254150e+02,3.637750000000000000e+05
2.075825123863917554e+02,3.654290000000000000e+05
2.075825123863917554e+02,3.671210000000000000e+05
2.075822551902918462e+02,3.699470000000000000e+05
2.075822551902918462e+02,3.716390000000000000e+05
2.075819979948292655e+02,3.744650000000000000e+05
2.075819979948292655e+02,3.761570000000000000e+05
2.075819979948292655e+02,3.772820000000000000e+05
2.075819979948292655e+02,3.784010000000000000e+05
2.075821690095422696e+02,3.790530000000000000e+05
2.075821690095422696e+02,3.801720000000000000e+05
2.075823400245370749e+02,3.808240000000000000e+05
2.075823400245370749e+02,3.819430000000000000e+05
2.075825110398136530e+02,3.825950000000000000e+05
2.075825110398136530e+02,3.837140000000000000e+05
2.075825958742680086e+02,3.841070000000000000e+05
2.075825958742680086e+02,3.852220000000000000e+05
2.075826807087917132e+02,3.858020000000000000e+05
2.075826807087917132e+02,3.869170000000000000e+05
2.075827655433847667e+02,3.874970000000000000e+05
2.075827655433847667e+02,3.886120000000000000e+05
2.075827022540786118e+02,3.894100000000000000e+05
2.075827022540786118e+02,3.910960000000000000e+05
2.075826389648110535e+02,3.940810000000000000e+05
2.075826389648110535e+02,3.957670000000000000e+05
2.075826389648110535e+02,3.968820000000000000e+05
2.075826389648110535e+02,3.971850000000000000e+05
2.214200642275256143e+02,4.016720000000000000e+05
2.460194939619646846e+02,4.022320000000000000e+05
2.460196377103283112e+02,4.039710000000000000e+05
2.460197814588598533e+02,4.057100000000000000e+05
2.460199252075594245e+02,4.074490000000000000e+05
2.460200405849266474e+02,4.091880000000000000e+05
2.490950619655687319e+02,4.109270000000000000e+05
2.490953062811861116e+02,4.102200000000000000e+05
2.656989810141014914e+02,4.235670000000000000e+05
2.656989810141014914e+02,4.172680000000000000e+05
2.656989810141014914e+02,4.183870000000000000e+05
2.656989810141014914e+02,4.195020000000000000e+05
2.656989810141014914e+02,4.206210000000000000e+05
2.656989810141014914e+02,4.217360000000000000e+05
2.767683696583385426e+02,4.228550000000000000e+05
2.767688268697037302e+02,4.231630000000000000e+05
2.767688268697037302e+02,4.253830000000000000e+05
2.767688268697037302e+02,4.276270000000000000e+05
2.767688268697037302e+02,4.298470000000000000e+05
2.767688268697037302e+02,4.320910000000000000e+05
2.767688268697037302e+02,4.343110000000000000e+05
2.767691308801909713e+02,4.337200000000000000e+05
2.767692433881784382e+02,4.343000000000000000e+05
2.767692433881784382e+02,4.365320000000000000e+05
2.767693283676764509e+02,4.364700000000000000e+05
2.767693283676764509e+02,4.387020000000000000e+05
3.113607934936413812e+02,4.379560000000000000e+05
3.113604117710309538e+02,4.432750000000000000e+05
3.113608722619155742e+02,4.484980000000000000e+05
3.113613327541623335e+02,4.537210000000000000e+05
3.113617932477711747e+02,4.589440000000000000e+05
3.113614084931491561e+02,4.617700000000000000e+05
3.113618689869820173e+02,4.652540000000000000e+05
3.113618689869820173e+02,4.663830000000000000e+05
3.113614842321728133e+02,4.679710000000000000e+05
3.113619447262296944e+02,4.714550000000000000e+05
3.113619447262296944e+02,4.725840000000000000e+05
3.113615599712333051e+02,4.741720000000000000e+05
3.113620204655142629e+02,4.776560000000000000e+05
3.113620204655142629e+02,4.787850000000000000e+05
3.113616357103306882e+02,4.803730000000000000e+05
3.113620962048356660e+02,4.838570000000000000e+05
3.113620962048356660e+02,4.849860000000000000e+05
3.113619053418162821e+02,4.857120000000000000e+05
3.113623052455538414e+02,4.891960000000000000e+05
3.113623052455538414e+02,4.903170000000000000e+05
3.113621143822782642e+02,4.919810000000000000e+05
3.113625142865527664e+02,4.954650000000000000e+05
3.113625142865527664e+02,4.965860000000000000e+05
3.113623234230208254e+02,4.982500000000000000e+05
3.113627233278323274e+02,5.017340000000000000e+05
3.113627233278323274e+02,5.028550000000000000e+05
3.113630929377382017e+02,5.080780000000000000e+05
3.113634625485216247e+02,5.133010000000000000e+05
3.113633686309443078e+02,5.162860000000000000e+05
3.113637230943552368e+02,5.232510000000000000e+05
3.113637230943552368e+02,5.277070000000000000e+05
3.113637230943552368e+02,5.322020000000000000e+05
3.321192575490603645e+02,5.391670000000000000e+05
3.321203571377382104e+02,5.370150000000000000e+05
3.321203571377382104e+02,5.381350000000000000e+05
3.321214567336971299e+02,5.375030000000000000e+05
3.321214567336971299e+02,5.386230000000000000e+05
3.321225563369372935e+02,5.379910000000000000e+05
3.321225563369372935e+02,5.391110000000000000e+05
3.542603560763832320e+02,5.404870000000000000e+05
3.542609208290830338e+02,5.439670000000000000e+05
3.542614855835834646e+02,5.474470000000000000e+05
3.690209581071032972e+02,5.509270000000000000e+05
3.690209581071032972e+02,5.520540000000000000e+05
3.690217709121841381e+02,5.497730000000000000e+05
3.690217709121841381e+02,5.509000000000000000e+05
3.690225837208454891e+02,5.486190000000000000e+05
3.690225837208454891e+02,5.497460000000000000e+05
3.690225837208454891e+02,5.508670000000000000e+05
3.690226326597011735e+02,5.507420000000000000e+05
3.905705504031874966e+02,5.518630000000000000e+05
3.985402442295715559e+02,5.522350000000000000e+05
3.985402442295715559e+02,5.567140000000000000e+05
3.985405569348968129e+02,5.569250000000000000e+05
3.985405569348968129e+02,5.586040000000000000e+05
3.985405569348968129e+02,5.595340000000000000e+05
3.985405569348968129e+02,5.612130000000000000e+05
3.985405569348968129e+02,5.621430000000000000e+05
4.078298591943196243e+02,5.638220000000000000e+05
4.151451946642088728e+02,5.642740000000000000e+05
4.151448553592188091e+02,5.659220000000000000e+05
4.151448553592188091e+02,5.692810000000000000e+05
4.151438266760512192e+02,5.760480000000000000e+05
4.151438266760512192e+02,5.794070000000000000e+05
4.151427979979816314e+02,5.861740000000000000e+05
4.151427979979816314e+02,5.895330000000000000e+05
4.151427979979816314e+02,5.917770000000000000e+05
4.151427979979816314e+02,5.940080000000000000e+05
4.151434819875437938e+02,5.942790000000000000e+05
4.151434819875437938e+02,5.965100000000000000e+05
4.151441659793598546e+02,5.967810000000000000e+05
4.151441659793598546e+02,5.990120000000000000e+05
4.151448499734297570e+02,5.992830000000000000e+05
4.151448499734297570e+02,6.015140000000000000e+05
4.151451892784110100e+02,6.021660000000000000e+05
4.151451892784110100e+02,6.044050000000000000e+05
4.151455285839469411e+02,6.046000000000000000e+05
4.151455285839469411e+02,6.068390000000000000e+05
4.151458678900375503e+02,6.070340000000000000e+05
4.151458678900375503e+02,6.092730000000000000e+05
4.151456147568698043e+02,6.109370000000000000e+05
4.151456147568698043e+02,6.143020000000000000e+05
4.151453616240107749e+02,6.212310000000000000e+05
4.151453616240107749e+02,6.245960000000000000e+05
4.151454881904016929e+02,6.245340000000000000e+05
4.151454881904016929e+02,6.376340000000000000e+05
4.428176124893386145e+02,6.380610000000000000e+05
4.981622250652409321e+02,6.387340000000000000e+05
4.981632022192174531e+02,6.354610000000000000e+05
4.981607283209480102e+02,6.595250000000000000e+05
4.981607283209480102e+02,6.600940000000000000e+05
4.981582544472494760e+02,6.631520000000000000e+05
4.981582544472494760e+02,6.637210000000000000e+05
4.981557805981213392e+02,6.667790000000000000e+05
4.981557805981213392e+02,6.673480000000000000e+05
5.313575158345370255e+02,6.677900000000000000e+05
5.313575158345370255e+02,6.552160000000000000e+05
5.313575158345370255e+02,6.574680000000000000e+05
5.313575158345370255e+02,6.597120000000000000e+05
5.313575158345370255e+02,6.619640000000000000e+05
5.313575158345370255e+02,6.642080000000000000e+05
5.534928529716460162e+02,6.664600000000000000e+05
5.534937720361870106e+02,6.699420000000000000e+05
5.534946911037801556e+02,6.734240000000000000e+05
5.534956101744255648e+02,6.769060000000000000e+05
5.534974387511409759e+02,6.762740000000000000e+05
5.534985301587079221e+02,6.832380000000000000e+05
5.534988269457204524e+02,6.803530000000000000e+05
5.535012395487290178e+02,6.760660000000000000e+05
5.535023309712852324e+02,6.830300000000000000e+05
5.535026277623737769e+02,6.801450000000000000e+05
5.535050403985167122e+02,6.758580000000000000e+05
5.535061318360623090e+02,6.828220000000000000e+05
5.535064286312269815e+02,6.799370000000000000e+05
5.535076445373215392e+02,6.776560000000000000e+05
5.535090998020322104e+02,6.846180000000000000e+05
5.535105550743953700e+02,6.915800000000000000e+05
5.535120103544107906e+02,6.985420000000000000e+05
5.535134656420786996e+02,7.055040000000000000e+05
5.535147294507354445e+02,7.124660000000000000e+05
5.535159932651633881e+02,7.194280000000000000e+05
5.535172570853625302e+02,7.263900000000000000e+05
5.535178315509972435e+02,7.259110000000000000e+05
5.535187076133860273e+02,7.328750000000000000e+05
5.535187076133860273e+02,7.331800000000000000e+05
5.535187746346665563e+02,7.305160000000000000e+05
5.535193491034513045e+02,7.255720000000000000e+05
5.535193491034513045e+02,7.270750000000000000e+05
5.535202251706438119e+02,7.340390000000000000e+05
5.535202251706438119e+02,7.343440000000000000e+05
5.535202921922918904e+02,7.316800000000000000e+05
5.535203640012184678e+02,7.315550000000000000e+05
6.117290753625178468e+02,7.412150000000000000e+05
6.226969032066798491e+02,7.431480000000000000e+05
6.226953764391547566e+02,7.598900000000000000e+05
6.226950008070224385e+02,7.672470000000000000e+05
6.226919472981168155e+02,7.759900000000000000e+05
6.226915716701215615e+02,7.833470000000000000e+05
6.226885181948465515e+02,7.920900000000000000e+05
6.226881425709884752e+02,7.994470000000000000e+05
6.226866037295910701e+02,8.062140000000000000e+05
6.226866037295910701e+02,8.084540000000000000e+05
6.226850648957996555e+02,8.126700000000000000e+05
6.226850648957996555e+02,8.149100000000000000e+05
6.226835260696138903e+02,8.191260000000000000e+05
6.226835260696138903e+02,8.213660000000000000e+05
6.226819872510338882e+02,8.255820000000000000e+05
6.226819872510338882e+02,8.278220000000000000e+05
6.226812239029069360e+02,8.294100000000000000e+05
6.226812239029069360e+02,8.316580000000000000e+05
6.226804605566516102e+02,8.359340000000000000e+05
6.226804605566516102e+02,8.381820000000000000e+05
6.226796972122679108e+02,8.424580000000000000e+05
6.226796972122679108e+02,8.447060000000000000e+05
6.226795396969930607e+02,8.453800000000000000e+05
6.226795215221587796e+02,8.473500000000000000e+05
6.226794306480032901e+02,8.477280000000000000e+05
6.226794124731753755e+02,8.496980000000000000e+05
6.226790368603028583e+02,8.566270000000000000e+05
6.226790368603028583e+02,8.569310000000000000e+05
6.226790792681850917e+02,8.541070000000000000e+05
6.226791701422380356e+02,8.577720000000000000e+05
6.226791701422380356e+02,8.572340000000000000e+05
6.641819757325755518e+02,8.575380000000000000e+05
6.641863733531083653e+02,8.516520000000000000e+05
6.641863733531083653e+02,8.538700000000000000e+05
6.641907710318757836e+02,8.513700000000000000e+05
6.641907710318757836e+02,8.535880000000000000e+05
6.641951687688790571e+02,8.510880000000000000e+05
6.641951687688790571e+02,8.533060000000000000e+05
7.379782081492442103e+02,8.542360000000000000e+05
7.379782081492442103e+02,8.564830000000000000e+05
7.379814588154572448e+02,8.508400000000000000e+05
7.379814588154572448e+02,8.530870000000000000e+05
7.379847095103074253e+02,8.474440000000000000e+05
7.379847095103074253e+02,8.496910000000000000e+05
7.379846159035108712e+02,8.571160000000000000e+05
7.379845222967379641e+02,8.595160000000000000e+05
7.810729523479961927e+02,8.669410000000000000e+05
7.970095305777002750e+02,8.671220000000000000e+05
7.970095305777002750e+02,8.760470000000000000e+05
7.970107811772902551e+02,8.752940000000000000e+05
7.970120119299249382e+02,8.739950000000000000e+05
7.970132625373020119e+02,8.738340000000000000e+05
7.970144932975999836e+02,8.725350000000000000e+05
7.970157439127642647e+02,8.723740000000000000e+05
7.970169846062894976e+02,8.710750000000000000e+05
7.970188903190672818e+02,8.762970000000000000e+05
7.970207960409585439e+02,8.815190000000000000e+05
8.155985464912454290e+02,8.867410000000000000e+05
8.302294534977003195e+02,8.870440000000000000e+05
8.302280964780569548e+02,8.914930000000000000e+05
8.302267610027390674e+02,8.961520000000000000e+05
8.302254039918975650e+02,8.981600000000000000e+05
8.302240685252418189e+02,9.028190000000000000e+05
8.302227115232019514e+02,9.048270000000000000e+05
8.302213760652081191e+02,9.094860000000000000e+05
8.302172620200055917e+02,9.125440000000000000e+05
8.302172620200055917e+02,9.192870000000000000e+05
8.302131480155758254e+02,9.338880000000000000e+05
8.302131480155758254e+02,9.406310000000000000e+05
8.302090340519187066e+02,9.552320000000000000e+05
8.302090340519187066e+02,9.619750000000000000e+05
8.302090340519187066e+02,9.664310000000000000e+05
8.302090340519187066e+02,9.709090000000000000e+05
8.302117695101225081e+02,9.704130000000000000e+05
8.302117695101225081e+02,9.748910000000000000e+05
8.302145049863526083e+02,9.743950000000000000e+05
8.302145049863526083e+02,9.788730000000000000e+05
8.302172404806092345e+02,9.783770000000000000e+05
8.302172404806092345e+02,9.828550000000000000e+05
8.302185974647640023e+02,9.831260000000000000e+05
8.302185974647640023e+02,9.875960000000000000e+05
8.302199544533549442e+02,9.870520000000000000e+05
8.302199544533549442e+02,9.915220000000000000e+05
8.302213114463818329e+02,9.909780000000000000e+05
8.302213114463818329e+02,9.954480000000000000e+05
8.302202990860844238e+02,9.997240000000000000e+05
8.302202990860844238e+02,1.006406000000000000e+06
8.302200513812811096e+02,1.011691000000000000e+06
8.302200513812811096e+02,1.018373000000000000e+06
8.302207944961342037e+02,1.015006000000000000e+06
8.302207944961342037e+02,1.015311000000000000e+06
8.302207944961342037e+02,1.024451000000000000e+06
8.855552897967232866e+02,1.045714000000000000e+06
9.763078459729146061e+02,1.044458000000000000e+06
9.839313252832376975e+02,1.045013000000000000e+06
9.839324749280937112e+02,1.048494000000000000e+06
9.839336245756363724e+02,1.051975000000000000e+06
9.839347742258655671e+02,1.055456000000000000e+06
9.839356969733876213e+02,1.058936000000000000e+06
9.962326218115420033e+02,1.062417000000000000e+06
9.962365297146535568e+02,1.049749000000000000e+06
9.962266359559051807e+02,1.099522000000000000e+06
9.962266359559051807e+02,1.100650000000000000e+06
9.962167423936673458e+02,1.108033000000000000e+06
9.962167423936673458e+02,1.109161000000000000e+06
9.962068490279341404e+02,1.116544000000000000e+06
9.962068490279341404e+02,1.117672000000000000e+06
1.062591451352155900e+03,1.121172000000000000e+06
1.062607011997563632e+03,1.073346000000000000e+06
1.062607011997563632e+03,1.077817000000000000e+06
1.062607011997563632e+03,1.082304000000000000e+06
1.062607011997563632e+03,1.086775000000000000e+06
1.062607011997563632e+03,1.091262000000000000e+06
1.106868499525603056e+03,1.095733000000000000e+06
1.106875812234983186e+03,1.093233000000000000e+06
1.106876999123630185e+03,1.085255000000000000e+06
1.106886647474174652e+03,1.073673000000000000e+06
1.106887834386058557e+03,1.065695000000000000e+06
1.106897482925500981e+03,1.054113000000000000e+06
1.106898669860622704e+03,1.046135000000000000e+06
1.106903532492374779e+03,1.040492000000000000e+06
1.106905829813574655e+03,1.038084000000000000e+06
1.106905829813574655e+03,1.038389000000000000e+06
1.106906097835002356e+03,1.029481000000000000e+06
1.106907035911021694e+03,1.027564000000000000e+06
1.106907035911021694e+03,1.026668000000000000e+06
1.106907035911021694e+03,1.026973000000000000e+06
1.106907303933033518e+03,1.018065000000000000e+06
