arxiv_id,success,runtime_s,mem_before_rss,mem_after_rss,mem_max_rss,mem_avg_rss,size_before_bytes,size_after_bytes,disk_max_bytes,final_output_size_bytes,references_count
2307.12656,True,34.88,48427008,48537600,48537600,48441051,32126412,309056,1019961386,988951676,15
2307.12657,True,10.63,48533504,48537600,48537600,48537014,1103903,854752,989808382,989808382,2
2307.12658,True,10.11,48533504,48541696,48541696,48540330,43360,43360,989852942,989854773,6
2307.12659,True,14.76,48533504,48537600,48537600,48537144,2335155,276019,991011168,990143707,30
2307.12660,True,10.51,48533504,48537600,48537600,48537014,1129331,121978,991129010,990276450,26
2307.12661,True,16.89,48533504,45858816,48537600,48263168,5232026,221898,993848773,990501053,3
2307.12662,True,11.04,45858816,45985792,45985792,45917330,34582,35106,990538564,990538564,5
2307.12663,True,14.32,45977600,46383104,46383104,46135978,10475,10475,990549132,990549132,22
2307.12664,True,48.77,46383104,46198784,46391296,46146383,37714965,1341915,1007695358,991898529,14
2307.12665,True,10.36,46190592,46297088,46297088,46222774,101174,102761,992005067,992005067,8
2307.12666,True,10.61,46292992,46477312,46469120,46350336,58109,58106,992074874,992074874,34
2307.12667,True,25.06,46473216,46505984,46505984,46484684,17152677,1018030,1001868211,993103576,25
2307.12668,True,14.62,46497792,47165440,47165440,46811363,539117,258828,993370120,993370120,24
2307.12669,True,10.41,47161344,47349760,47345664,47197525,117607,97414,993468385,993472745,15
2307.12670,True,14.82,47345664,47378432,47370240,47362958,109994,109996,993599700,993599700,44
2307.12671,True,18.44,47374336,47382528,47382528,47381783,86727,88954,993692320,993692320,9
2307.12672,True,34.48,47374336,47448064,47448064,47388574,29906495,273859,1008409770,993976186,20
2307.12673,True,20.31,47443968,45240320,47468544,45906261,4781526,584392,994960786,994565713,8
2307.12674,True,45.97,45240320,45903872,45666304,45420999,36130718,178920,1061180408,994793102,96
2307.12675,True,19.94,45899776,45314048,46120960,45956437,14198118,59552,1008357857,994862062,13
2307.12676,True,132.59,45314048,47149056,47104000,45769334,116443190,787494,1029343138,995679358,53
2307.12677,True,24.78,47140864,46002176,47149056,46295176,1473907,358115,996302094,996044391,15
2307.12678,True,15.92,45993984,46305280,46288896,46118502,643861,38249,996548241,996085216,4
2307.12679,True,20.88,46297088,46481408,46473216,46353408,12506091,344030,1010120193,996436692,17
2307.12680,True,16.38,46477312,46538752,46538752,46510489,103816,104924,996543376,996543376,2
2307.12681,True,15.24,46530560,45391872,46534656,46407224,3507494,268271,999229110,996814040,3
2307.12682,True,74.62,45387776,46600192,46600192,46266461,3470,3470,996817606,996817606,3
2307.12683,True,90.64,46596096,47153152,47153152,46880111,53654641,144562,1022142519,996968345,10
2307.12684,True,15.65,47144960,47161344,47161344,47149875,3207241,75953,999569156,997048106,5
2307.12685,True,10.1,47157248,47165440,47165440,47162709,50501,50501,997100758,997100758,4
2307.12686,True,13.98,47157248,45654016,47169536,46556160,1642466,143459,997374752,997247154,2
2307.12687,True,10.72,45645824,45715456,45715456,45668059,334473,22370,997546398,997273651,9
2307.12688,True,24.85,45707264,46096384,46096384,45871377,1093010,1076709,998576158,998352064,0
2307.12689,True,34.65,46092288,46297088,46280704,46172979,2016571,1069662,999495562,999433589,27
2307.12690,True,31.56,46288896,46313472,46317568,46297519,63890,65454,999500117,999500117,0
2307.12691,True,510.61,46309376,45518848,46690304,46385937,6848,6848,999501887,999507058,13
2307.12692,False,458.85,45518848,45817856,46620672,45885667,0,0,999507151,999507151,0
2307.12693,True,464.23,45813760,45875200,46567424,46044310,317099,94158,999711978,999605185,8
2307.12694,True,38.5,45875200,46899200,46899200,46634740,4600,4600,999609880,999609880,8
2307.12695,True,27.3,46895104,46403584,46903296,46654464,15437523,680179,1004586975,1000292811,0
2307.12696,True,14.3,46399488,46845952,46845952,46590634,2876,2876,1000295785,1000295785,3
2307.12697,True,13.34,46837760,46911488,46907392,46861824,2208,2208,1000298085,1000298085,2
2307.12698,True,31.8,46907392,47362048,47276032,46951585,21323102,234057,1036079219,1000558650,68
2307.12699,True,17.75,47357952,48066560,48066560,47671482,9919459,283834,1002018682,1000852662,25
2307.12700,True,13.53,48058368,48074752,48074752,48066560,5827657,4344676,1006189724,1005201861,7
2307.12701,True,10.38,48066560,45887488,48074752,47693824,514421,272406,1005476480,1005485590,20
2307.12702,True,24.33,45879296,46333952,46125056,45932836,1845125,1788838,1007276737,1007296571,51
2307.12703,True,15.4,46329856,46944256,46944256,46557411,1286377,649775,1007953000,1007953000,16
2307.12704,True,11.74,46936064,47026176,47026176,46966491,442704,432921,1008387597,1008387597,1
2307.12705,True,15.47,47017984,46514176,47026176,46590634,2587633,972437,1009670465,1009369207,22
2307.12706,True,16.07,46510080,46055424,46542848,46485094,8912623,1511535,1016961445,1010886417,13
2307.12707,True,10.98,46051328,46710784,46710784,46247936,348481,97771,1011232033,1010986164,0
2307.12708,True,14.67,46706688,46944256,46944256,46764942,8243992,1031920,1018492866,1012021166,4
2307.12709,True,13.79,46936064,47202304,47194112,47054336,2449,2449,1012023714,1012023714,2
2307.12710,True,10.1,47198208,47243264,47243264,47211178,123571,124858,1012151725,1012151725,8
2307.12711,True,21.43,47235072,47251456,47251456,47238537,4612,4612,1012156433,1012156433,8
2307.12712,True,18.67,47230976,47341568,47341568,47278266,269447,275548,1012436537,1012436537,9
2307.12713,True,14.76,47333376,47456256,47456256,47367964,290729,286932,1012725941,1012725941,3
2307.12714,True,15.86,47448064,47472640,47472640,47464448,143550,146648,1012874350,1012878690,14
2307.12715,True,13.09,47464448,47472640,47472640,47471616,1529415,193475,1013426046,1013074615,3
2307.12716,True,20.04,47464448,47472640,47472640,47471957,2684642,77978,1015234160,1013158193,10
2307.12717,True,80.16,47464448,47493120,47493120,47474034,17182476,245084,1016931513,1013411214,17
2307.12718,True,266.54,47489024,47493120,47497216,47495491,4741999,118196,1017825255,1013537009,16
2307.12719,True,13.07,47489024,47542272,47542272,47511552,2882,2882,1013539991,1013539991,5
2307.12720,True,16.25,47538176,46088192,48246784,47398912,2354126,264663,1014456483,1013809247,7
2307.12721,True,23.22,46084096,46895104,46895104,46508324,6952029,525206,1016164773,1014345481,20
2307.12722,True,10.26,46886912,46981120,46981120,46905344,81050,71217,1014417948,1014419163,4
2307.12723,True,16.91,46977024,47120384,47120384,47051980,3295432,276664,1016044156,1014699746,6
2307.12724,True,13.01,47112192,47230976,47230976,47164928,2265,2265,1014702109,1014702109,1
2307.12725,True,15.61,47222784,47423488,47403008,47306524,579924,508088,1015225071,1015225071,39
2307.12726,True,15.2,47415296,47456256,47427584,47424398,26647,26647,1015251816,1015251816,27
2307.12727,True,20.78,47448064,47456256,47456256,47455573,2926,2926,1015254837,1015254837,1
2307.12728,True,16.92,47448064,48275456,48275456,47774515,3701945,308082,1016848501,1015565507,1
2307.12729,True,21.08,48267264,46665728,48275456,48137898,16397692,862720,1028675941,1016439693,27
2307.12730,True,35.04,46661632,47173632,47083520,46840832,24961615,367856,1028539362,1016841450,87
2307.12731,True,15.01,47165440,47235072,47235072,47199118,225305,227029,1017071935,1017071935,4
2307.12732,True,19.66,47226880,47378432,47353856,47264861,10568268,1291662,1025211254,1018387276,54
2307.12733,True,21.71,47370240,47366144,47374336,47368664,9618,9618,1018396995,1018396995,16
2307.12734,True,10.95,47374336,47800320,47800320,47500726,118592,121547,1018521593,1018521593,7
2307.12735,True,25.15,47792128,47947776,47947776,47877558,518732,525058,1019048122,1019053541,18
2307.12736,True,16.62,47943680,47976448,47976448,47953510,4106734,670080,1020293400,1019736329,0
2307.12737,True,19.9,47968256,48373760,48373760,48011822,14247486,2727755,1031151080,1022466400,1
2307.12738,True,27.96,48365568,48386048,48386048,48380672,193581,193581,1022661059,1022661923,3
2307.12739,True,10.11,48381952,48390144,48390144,48388778,38732,39352,1022703733,1022703733,5
2307.12740,True,13.82,48381952,48390144,48390144,48389120,3041,3041,1022706117,1022706869,2
2307.12741,True,10.63,48381952,48390144,48390144,48388778,1137809,503179,1023459856,1023212011,0
2307.12742,True,275.64,48381952,47566848,48517120,48427642,213806648,3328994,1128821774,1026544303,4
2307.12743,True,10.89,47562752,47661056,47652864,47584597,102902,103536,1026649562,1026653303,12
2307.12744,True,19.19,47652864,48230400,48230400,47712069,9234286,202374,1035260596,1026865355,23
2307.12745,True,23.65,48222208,46260224,48234496,47805293,11496970,151094,1031325133,1027021035,6
2307.12746,True,17.17,46260224,47038464,47038464,46572339,3230556,1562088,1028631463,1028585286,0
2307.12747,True,14.65,47034368,47362048,47362048,47151786,4688,4688,1028590073,1028590073,7
2307.12748,True,20.52,47357952,47489024,47489024,47428949,4960643,588814,1032353725,1029181433,0
2307.12749,True,24.41,47484928,47726592,47726592,47607515,4761118,1054135,1032800482,1030238922,5
2307.12750,True,78.21,47722496,46354432,47755264,47109461,77492940,16550664,1065138274,1046793453,4
2307.12751,True,82.24,46350336,46792704,46788608,46442713,66150014,325088,1090487310,1047138129,50
2307.12752,True,15.59,46784512,47046656,47046656,46880085,126165,127288,1047268722,1047268722,6
2307.12753,True,41.42,47042560,47181824,47173632,47061081,23978923,95776,1073266772,1047383644,36
2307.12754,True,29.13,47173632,45944832,47181824,46397319,5253708,1759576,1049599637,1049149001,11
2307.12755,True,18.4,45936640,46772224,46563328,46165606,1710052,252606,1049808672,1049450670,75
2307.12756,True,12.71,46764032,46956544,46936064,46817865,561650,351282,1049804042,1049812823,23
2307.12757,True,15.64,46952448,47087616,47087616,47014343,190362,92538,1049911755,1049906801,0
2307.12758,True,16.91,47083520,47616000,47558656,47308390,468688,269879,1050194542,1050194542,57
2307.12759,True,69.8,47611904,46456832,47620096,47587220,47349581,748928,1094268715,1050948576,7
2307.12760,True,10.4,46452736,46903296,46899200,46539434,296427,47752,1051174771,1050999326,4
2307.12761,True,22.99,46899200,47005696,47005696,46930392,10709572,547397,1056370398,1051562524,39
2307.12762,True,14.68,47001600,47190016,47190016,47076693,148931,148931,1051715763,1051715763,11
2307.12763,True,22.85,47181824,48095232,47808512,47302498,3368942,500281,1053320455,1052322365,249
2307.12764,True,15.04,48070656,48091136,48091136,48085219,7209304,81109,1059438767,1052405208,0
2307.12765,True,28.02,48087040,48234496,48230400,48157696,18396076,1032433,1061052303,1053457229,40
2307.12766,True,10.19,48226304,48787456,48787456,48325290,141998,143491,1053602081,1053602081,0
2307.12767,True,10.37,48779264,48791552,48791552,48786773,265941,147282,1053763258,1053763258,30
2307.12768,True,10.41,48783360,48791552,48791552,48790186,45492,42497,1053810578,1053810578,12
2307.12769,True,19.84,48783360,48791552,48791552,48790807,14212992,705956,1067149153,1054518235,0
2307.12770,True,10.02,48783360,48807936,48807936,48792917,284474,177221,1054698630,1054698630,5
2307.12771,True,11.27,48799744,48812032,48812032,48807936,3802155,38977,1056162408,1054744122,15
2307.12772,True,10.88,48803840,48812032,48812032,48810666,64733,61931,1054807568,1054810499,9
2307.12773,True,30.14,48803840,47075328,48906240,48350147,848913,490445,1055357729,1055307138,14
2307.12774,True,26.73,47067136,47779840,47697920,47309073,15107622,308671,1062286146,1055625542,22
2307.12775,True,14.88,47771648,47894528,47890432,47818524,24428,24428,1055650070,1055650070,53
2307.12776,True,27.62,47886336,47943680,47943680,47907072,1926,1926,1055652092,1055652092,0
2307.12777,True,13.79,47935488,47960064,47960064,47948800,2356,2356,1055660151,1055654541,0
2307.12778,True,16.87,47951872,48091136,48091136,48009625,88225,88917,1055750323,1055750323,18
2307.12779,True,17.8,48087040,48766976,48766976,48161587,9238609,154094,1062681553,1055912637,17
2307.12780,True,10.99,48762880,47435776,48771072,48257706,116395,117924,1056032039,1056033289,4
2307.12781,True,10.76,47427584,47579136,47529984,47454208,632190,229677,1056355709,1056266756,5
2307.12782,True,11.49,47575040,48205824,48205824,47749412,6194047,372191,1058106979,1056654593,40
2307.12783,True,14.34,48201728,48410624,48279552,48235008,2162,2162,1056656854,1056656854,0
2307.12784,True,52.48,48402432,47382528,48410624,47446369,37794462,7340642,1083700366,1064002766,7
2307.12785,True,16.57,47378432,47685632,47624192,47445788,729394,71461,1064607678,1064079651,4
2307.12786,True,23.48,47677440,48803840,48787456,48215276,9175516,222067,1068571321,1064305980,9
2307.12787,True,17.24,48795648,46694400,48906240,48843161,82412,82412,1064391014,1064391014,6
2307.12788,True,12.71,46686208,47132672,47079424,46761691,881271,412370,1064805490,1064813341,23
2307.12789,True,24.95,47140864,47833088,47833088,47492827,5441053,355537,1066909698,1065178017,17
2307.12790,True,13.81,47828992,47874048,47874048,47840768,49468446,56271,1070854033,1065243316,20
2307.12791,True,18.07,47865856,47927296,47927296,47881830,9678764,151538,1074100248,1065398322,2
2307.12792,True,29.09,47919104,48029696,48021504,47932672,21247810,147427,1085822763,1065554568,13
2307.12793,True,10.09,48021504,48037888,48037888,48029696,1512730,537924,1066224878,1066098348,11
2307.12794,True,10.33,48029696,48037888,48037888,48036522,2354866,475362,1066784049,1066577173,4
2307.12795,True,19.87,48029696,47661056,48033792,47735901,11812213,3049330,1071369350,1069641696,35
2307.12796,True,11.17,47656960,46759936,47656960,46490965,2817926,304644,1071060550,1069951697,5
2307.12797,True,15.86,46817280,47673344,47673344,47126300,1074811,517839,1070539830,1070476353,16
2307.12798,True,20.8,47689728,46669824,47730688,47377408,3122887,518559,1071280935,1071014585,19
2307.12799,True,14.57,46665728,46440448,46710784,46642176,9827844,364313,1074287763,1071387596,20
2307.12800,True,10.53,46448640,46850048,46850048,46526464,838202,53813,1071813009,1071443465,2
2307.12801,True,11.56,46845952,47177728,47177728,46944256,2128154,141965,1073284221,1071591907,17
2307.12802,True,14.84,47169536,47230976,47206400,47180288,3932741,233310,1075523568,1071828147,4
2307.12803,True,12.15,47222784,47341568,47341568,47261403,1419832,164109,1073025326,1072005816,31
2307.12804,True,13.57,47333376,47431680,47431680,47378432,2080,2080,1072007995,1072007995,0
2307.12805,True,13.05,47423488,47824896,47824896,47523840,4079882,900543,1075140473,1072913731,8
2307.12806,True,13.82,47816704,48394240,48394240,47895040,143197,145171,1073061264,1073061264,3
2307.12807,True,11.4,48386048,48418816,48418816,48396970,644817,362366,1073425409,1073429210,11
2307.12808,True,14.55,48410624,48484352,48484352,48438272,180879,176653,1073609877,1073609877,10
2307.12809,True,14.88,48480256,48504832,48504832,48489472,1001977,225638,1073893661,1073850972,42
2307.12810,True,25.93,48496640,48549888,48513024,48505709,12068491,4997710,1079825814,1078870668,56
2307.12811,True,15.5,48541696,48517120,48545792,48507562,7661131,141957,1086264938,1079015454,0
2307.12812,True,12.9,48513024,47087616,48521216,48290084,4416765,172276,1082732982,1079201399,30
2307.12813,True,39.53,47079424,47394816,47316992,47120384,29993161,334278,1100079618,1079557735,49
2307.12814,True,26.16,47390720,47583232,47583232,47407981,17244037,422977,1095630781,1079989508,16
2307.12815,True,21.0,47579136,47697920,47697920,47596637,14817610,187772,1094570080,1080186561,22
2307.12816,True,15.18,47689728,47775744,47775744,47730688,1634595,210275,1081198809,1080398331,0
2307.12817,True,11.41,47767552,46776320,47775744,47195282,1302187,133018,1081369491,1080574932,32
2307.12818,True,102.24,46768128,47001600,47001600,46865627,83490601,306227,1125993617,1080882780,0
2307.12819,True,15.35,46997504,47423488,47423488,47106048,175259,177383,1081061419,1081063017,5
2307.12820,True,21.33,47419392,47783936,47767552,47601322,3113124,398514,1082038356,1081523690,53
2307.12821,True,12.72,47775744,47099904,47783936,47449819,92426,86112,1081616972,1081616972,19
2307.12822,True,16.31,47091712,47763456,47730688,47178183,9104431,684240,1089777945,1082313325,29
2307.12823,True,20.82,47755264,47206400,48082944,47529301,5899904,2606925,1086256380,1084928164,18
2307.12824,True,10.31,47198208,47341568,47337472,47232341,60106,60637,1085007967,1085007967,59
2307.12825,True,14.8,47333376,47370240,47370240,47346176,5145387,73925,1089834168,1085087541,7
2307.12826,True,12.11,47362048,47648768,47648768,47450404,2054991,272128,1086691482,1085406563,45
2307.12827,True,12.81,47640576,47636480,47644672,47640576,3578,3578,1085410240,1085410240,4
2307.12828,True,14.59,47632384,47656960,47656960,47641600,266403,142379,1085554257,1085555921,5
2307.12829,True,18.96,47652864,47853568,47853568,47753029,261266,264626,1085827404,1085827404,17
2307.12830,True,15.77,47845376,47988736,47988736,47889976,189962,142492,1085985167,1085985167,44
2307.12831,True,21.45,47980544,47214592,47988736,47269205,1032338,216394,1086350425,1086210168,24
2307.12832,True,21.15,47214592,47575040,47575040,47366888,2790973,2790564,1089002056,1089004525,9
2307.12833,True,20.7,47566848,47869952,47853568,47662173,1281954,289315,1089561895,1089297564,6
2307.12834,True,34.34,43806720,42237952,43843584,43816049,24623208,692400,1112760085,1089992908,4
2307.12835,True,10.51,40378368,41099264,41099264,40539750,217353,193948,1090197967,1090197967,26
2307.12836,True,22.29,41095168,41263104,41242624,41117923,15663518,7697121,1103775344,1097902409,15
2307.12837,True,10.4,41259008,41279488,41279488,41268019,607294,98482,1098385953,1098005271,7
2307.12838,True,11.1,41271296,41660416,41660416,41354035,684947,65381,1098611194,1098073210,3
2307.12839,True,18.01,41652224,41873408,41873408,41745408,863749,114614,1098819714,1098190936,1
2307.12840,True,15.25,41865216,41881600,41881600,41873408,175188,177252,1098377140,1098377140,22
2307.12841,True,11.1,41873408,41889792,41889792,41881600,164044,75004,1098455897,1098455897,7
2307.12842,True,10.23,41881600,42000384,42000384,41910272,131392,46815,1098525119,1098504644,1
2307.12843,True,51.54,41992192,42074112,42074112,42056238,694524,613898,1099122997,1099122997,8
2307.12844,True,10.31,42065920,42110976,42110976,42079846,420926,49383,1099458840,1099174241,0
2307.12845,True,16.45,42102784,42110976,42110976,42109805,4475291,118973,1102763379,1099299497,9
2307.12846,True,18.36,42102784,41545728,42455040,42164224,5789112,269397,1102116818,1099576633,17
2307.12847,True,14.96,41537536,41099264,41545728,41158363,1674506,606166,1100487576,1100184282,1
2307.12848,True,10.65,41095168,41488384,41488384,41185280,1290163,244411,1101259554,1100432672,10
2307.12849,True,12.81,41480192,41574400,41574400,41530026,1305,1305,1100434076,1100434076,0
2307.12850,True,11.85,41566208,40820736,41574400,41413017,29124956,188329,1102723779,1100626316,4
2307.12851,True,17.66,40812544,41656320,41656320,41115136,5500322,801133,1103634236,1101438320,26
2307.12852,True,14.94,41648128,41857024,41857024,41752283,1403452,1123254,1102579753,1102579753,11
2307.12853,True,30.54,41848832,41902080,41902080,41877188,21396644,218822,1113018633,1102810232,21
2307.12854,True,38.01,41893888,32976896,41902080,39092992,27966489,154587,1128949904,1102979170,30
2307.12855,True,11.53,32985088,33021952,33021952,33007206,1433164,65069,1104299572,1103051288,16
2307.12856,True,28.09,33013760,33071104,33026048,33023317,6547040,1138075,1105582865,1104241210,83
2307.12857,True,19.18,33062912,33091584,33079296,33074176,864054,404779,1104648281,1104653321,14
2307.12858,True,10.49,33083392,33091584,33091584,33089945,865430,119817,1105365397,1104778343,10
2307.12859,True,10.15,33083392,33181696,33181696,33112064,72107,73076,1104852684,1104855288,10
2307.12860,True,10.49,33177600,33181696,33181696,33180876,321867,155508,1105053445,1105014842,9
2307.12861,True,17.35,33177600,33193984,33193984,33188864,5037293,407110,1107232853,1105453777,74
2307.12862,True,11.04,33185792,32305152,33189888,32633651,1572356,103592,1106879401,1105560738,5
2307.12863,True,12.04,32301056,32419840,32395264,32332185,1580301,73640,1106958305,1105644822,20
2307.12864,True,18.01,32415744,33374208,33370112,32623104,5866763,343278,1111254686,1105998459,24
2307.12865,True,18.81,33366016,33525760,33521664,33403904,8359477,74701,1113969922,1106098074,61
2307.12866,True,18.5,33521664,32608256,33525760,33410560,20258148,176601,1116944487,1106279907,8
2307.12867,True,14.9,32608256,32727040,32727040,32645120,305453,118308,1106457467,1106399649,0
2307.12868,True,79.78,32718848,33091584,33091584,32878840,68739173,447167,1139949229,1106868133,55
2307.12869,True,13.73,33083392,33140736,33132544,33105920,8430,8430,1106876663,1106876663,18
2307.12870,True,9.61,33136640,33144832,33144832,33142784,51501,52201,1106930340,1106931486,4
2307.12871,True,11.24,33136640,33181696,33181696,33150566,2110576,885116,1107957421,1107820770,7
2307.12872,True,27.27,33173504,33243136,33243136,33187498,21486845,940204,1118548745,1108778215,41
2307.12873,True,15.83,33234944,33542144,33542144,33367771,10185264,141839,1110320440,1108934951,40
2307.12874,True,45.65,33533952,33628160,33628160,33571893,21098313,13245541,1123712422,1122199079,49
2307.12875,True,13.81,33619968,33624064,33624064,33623381,7007907,889241,1128040293,1123090213,0
2307.12876,True,18.95,33619968,33644544,33644544,33633792,499862,82684,1123303219,1123175999,7
2307.12877,True,10.23,33640448,33652736,33652736,33647820,192519,192040,1123375285,1123375285,22
2307.12878,True,14.84,33644544,33677312,33673216,33656149,183685,184954,1123561280,1123562417,4
2307.12879,True,18.36,33673216,33681408,33681408,33680384,7969429,424519,1127385963,1123989545,0
2307.12880,True,17.35,33673216,33685504,33681408,33680237,8977347,50210,1132664466,1124055589,30
2307.12881,True,19.7,33677312,32751616,33705984,33203712,2359233,815501,1125039984,1124879971,2
2307.12882,True,21.72,32743424,32833536,32833536,32759808,8513218,653362,1129076625,1125536539,3
2307.12883,True,19.44,32825344,33087488,32956416,32880128,1598806,82992,1125824047,1125636848,14
2307.12884,True,15.58,33079296,33087488,33083392,33082806,89304,85500,1125728329,1125728329,14
2307.12885,True,12.49,33083392,33157120,33148928,33109333,3055442,157832,1127993188,1125910537,10
2307.12886,True,15.23,33148928,33402880,33390592,33224411,145807,147621,1126092118,1126092118,48
2307.12887,True,15.2,33398784,33673216,33673216,33512886,324359,328504,1126424375,1126424375,5
2307.12888,True,10.16,33665024,33669120,33669120,33668300,562670,145307,1126805268,1126574183,8
2307.12889,True,14.42,33665024,33689600,33673216,33671850,721637,167837,1126920070,1126744434,4
2307.12890,True,14.15,33681408,33714176,33714176,33691648,5507799,87216,1131367378,1126836047,6
2307.12891,True,26.33,33710080,40792064,33718272,33717527,17664498,131985,1144352663,1127014341,31
2307.12892,True,16.29,40783872,39911424,41828352,40954733,2946963,500879,1128459196,1127521028,13
2307.12893,True,10.28,39911424,40386560,40386560,40017920,952861,248266,1128264943,1127771818,1
2307.12894,True,13.49,40378368,40452096,40423424,40392021,7678,7678,1127779593,1127779593,9
2307.12895,True,10.4,40443904,40624128,40624128,40484864,164106,87187,1127868827,1127868827,2
2307.12896,True,24.83,40615936,39624704,40665088,39896268,2335892,343181,1128951811,1128216471,8
2307.12897,True,15.46,39620608,39845888,39845888,39696676,2182667,492627,1129305749,1128721794,34
2307.12898,True,9.68,39845888,41267200,39854080,39852032,428127,235894,1128968923,1128963622,13
2307.12899,True,11.16,41259008,40505344,41267200,40222720,212856,214744,1129182244,1129182244,10
2307.12900,True,33.97,40497152,39485440,40980480,40452681,11513397,1098290,1132991620,1130305550,63
2307.12901,True,17.68,39481344,39858176,39858176,39652864,3964159,425960,1132535801,1130737819,16
2307.12902,True,14.61,39854080,39993344,39993344,39897088,229754,145867,1130884593,1130885411,3
2307.12903,True,15.35,39985152,38805504,40017920,39595446,3193958,142936,1131983093,1131035509,13
2307.12904,True,15.18,38797312,39546880,39501824,39057115,616493,552555,1131601237,1131601237,36
2307.12905,True,37.85,39546880,39718912,39718912,39628032,362708,356705,1131961310,1131961310,7
2307.12906,True,22.47,39710720,40394752,40841216,39700707,11633963,1679721,1137491916,1133649084,15
2307.12907,True,41.79,40386560,40210432,40419328,40177182,25132497,733593,1139857361,1134406487,57
2307.12908,True,10.49,40202240,40812544,40808448,40357888,170946,132865,1134613378,1134546893,16
2307.12909,True,98.26,40804352,41009152,40980480,40888375,76706029,301563,1172497556,1134866156,44
2307.12910,True,52.53,41000960,38658048,41009152,40891187,44647147,2033032,1177222637,1136901516,0
2307.12911,True,20.18,38653952,39649280,39546880,38866944,929211,332936,1137375374,1137286785,69
2307.12912,True,22.09,39641088,38440960,40361984,39600640,4508576,675285,1138969631,1137979000,49
2307.12913,True,15.42,38449152,39153664,39104512,38656000,1549914,151689,1138744984,1138157671,37
2307.12914,True,65.56,39149568,39055360,39170048,38966558,60196710,518122,1163386603,1138697424,44
2307.12915,True,10.76,39051264,39260160,39227392,39096320,3191233,150751,1141632257,1138852014,6
2307.12916,True,15.27,39485440,39264256,39493632,39241045,503560,504489,1139369297,1139369297,34
2307.12917,True,35.0,39260160,38891520,39280640,38998016,23182895,1743859,1146152806,1141131546,45
2307.12918,True,33.21,38928384,39780352,39780352,39353197,19840679,585202,1148219381,1141721189,8
2307.12919,True,18.81,39772160,38711296,39780352,38826496,17420831,103092,1145390315,1141826493,0
2307.12920,True,10.28,38707200,39010304,39010304,38776012,60983,48382,1141878089,1141878089,8
2307.12921,True,19.18,39002112,39149568,39149568,39076352,183877,183035,1142065264,1142065264,9
2307.12922,True,13.78,39141376,39211008,39211008,39166634,1780,1780,1142067141,1142067141,0
2307.12923,True,16.55,39206912,39690240,39690240,39407030,3243270,182549,1143649396,1142251487,0
2307.12924,True,15.27,39682048,39702528,39702528,39687899,1000509,350183,1142603873,1142603873,0
2307.12925,True,18.68,39698432,39718912,39718912,39710208,211199,214901,1142824545,1142824545,11
2307.12926,True,10.37,39714816,39755776,39723008,39720960,182614,184288,1143011406,1143011408,0
2307.12927,True,16.86,39747584,39841792,39792640,39769234,5690770,268858,1143980520,1143294497,42
2307.12928,True,14.31,39833600,39907328,39903232,39858858,122035,125236,1143424884,1143424884,13
2307.12929,True,9.94,39899136,39940096,39940096,39914496,31969,32491,1143458269,1143458271,0
2307.12930,True,14.4,39931904,39927808,39944192,39937365,122197,124522,1143588260,1143588260,13
2307.12931,True,20.39,39919616,39940096,39940096,39929344,14121499,511193,1156872761,1144122449,13
2307.12932,True,31.54,39936000,40566784,40566784,40265885,776899,789647,1144916869,1144916869,11
2307.12933,True,10.46,40562688,40587264,40587264,40574976,694803,112582,1145508007,1145031418,0
2307.12934,True,10.67,40579072,38703104,40583168,39720550,2581658,102840,1147521114,1145135710,0
2307.12935,True,10.32,38699008,39239680,39239680,38818611,1483815,171499,1146308477,1145309381,0
2307.12936,True,30.37,39231488,39731200,39731200,39341738,18708453,488985,1152157252,1145805859,15
2307.12937,True,13.14,39723008,39788544,39788544,39739392,11307943,296406,1151049765,1146104083,0
2307.12938,True,17.15,39780352,39796736,39796736,39790884,2791510,229666,1147366544,1146344139,24
2307.12939,True,19.54,39788544,39280640,39796736,39286272,1234942,510770,1146943566,1146858962,9
2307.12940,True,27.45,39272448,38821888,39280640,38809972,6167,6167,1146861970,1146865227,9
2307.12941,True,10.59,38813696,38887424,38887424,38833356,1682024,138138,1148151782,1147005222,0
2307.12942,True,18.85,38948864,39063552,39063552,39002112,343701,212282,1147242646,1147222038,11
2307.12943,True,23.81,39055360,40067072,40067072,39364198,1580197,1091483,1148315785,1148315785,0
2307.12944,True,17.5,40062976,33120256,40071168,37089865,6466066,688196,1151509945,1149008230,6
2307.12945,True,10.71,33112064,33378304,33378304,33170227,535976,151596,1149386073,1149162344,0
2307.12946,True,9.91,33374208,33402880,33390592,33384448,121083,121977,1149286335,1149286337,0
2307.12947,True,12.61,33394688,33435648,33435648,33416533,2249,2249,1149288682,1149288682,0
2307.12948,True,14.55,33427456,31952896,33435648,32942762,599104,280304,1149626680,1149572994,8
2307.12949,True,16.28,31948800,32043008,32043008,31982153,45664170,45302907,1194877435,1194877435,0
2307.12950,True,19.81,32034816,32333824,32296960,32155648,3121767,1122002,1196247365,1196014787,26
2307.12951,True,14.27,32333824,33382400,33382400,32679253,956800,243053,1196447796,1196260008,1
2307.12952,True,9.84,33378304,33439744,33386496,33384448,543438,318902,1196580592,1196580594,0
2307.12953,True,9.9,33431552,33538048,33447936,33441792,389640,231253,1196813168,1196813170,0
2307.12954,True,26.47,33529856,33677312,33660928,33603211,8842,8842,1196822107,1196822107,3
