RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@1190,33%@1190,0%@1190,0%@1190,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 6% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26C thermal@25.3C Tboard@27C GPU 620/532 	 1394/1205 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1834
RAM 6587/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@1190,33%@1190,0%@1190,66%@1190,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 1% bg 21% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26C thermal@25.3C Tboard@27C GPU 620/535 	 1394/1213 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1836
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@2188,75%@2188,100%@2188,75%@2187,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 3% bg 0% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/539 	 1549/1227 	 1239/1090 CV 0/0 VDDRQ 465/465 SYS5V 1929/1840
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,0%@2188,50%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 42%@522 APE 150 MTS fg 0% bg 2% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/542 	 1704/1245 	 1239/1096 CV 0/0 VDDRQ 465/465 SYS5V 1929/1843
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [20%@2188,20%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 6% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@24.5C 	@26.5C thermal@25.3C Tboard@27C GPU 619/545 	 1704/1262 	 1239/1101 CV 0/0 VDDRQ 465/465 SYS5V 1929/1846
RAM 6580/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,33%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 23% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/547 	 1704/1278 	 1239/1106 CV 0/0 VDDRQ 465/465 SYS5V 1929/1849
RAM 6581/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 29% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/550 	 1703/1292 	 1239/1111 CV 0/0 VDDRQ 465/465 SYS5V 1969/1853
RAM 6582/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,33%@2188,100%@2188,50%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 25% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/552 	 1858/1311 	 1239/1115 CV 0/0 VDDRQ 465/465 SYS5V 1969/1857
RAM 6590/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,25%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 12% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/554 	 1858/1329 	 1239/1119 CV 0/0 VDDRQ 465/465 SYS5V 1969/1861
RAM 6581/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [25%@2187,33%@2188,100%@2188,33%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 33%@522 APE 150 MTS fg 0% bg 27% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/556 	 1858/1345 	 1239/1123 CV 0/0 VDDRQ 465/465 SYS5V 1969/1864
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,50%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 5%@522 APE 150 MTS fg 0% bg 11% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/558 	 2013/1366 	 1239/1126 CV 0/0 VDDRQ 464/464 SYS5V 2049/1870
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 3% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/560 	 2013/1385 	 1239/1129 CV 0/0 VDDRQ 464/464 SYS5V 2049/1875
RAM 6578/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 7% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/561 	 2013/1403 	 1239/1133 CV 0/0 VDDRQ 464/464 SYS5V 2049/1880
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@1223,0%@1190,33%@1190,33%@1190,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 0% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/563 	 2013/1419 	 1239/1136 CV 0/0 VDDRQ 464/464 SYS5V 2049/1885
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@2188,33%@2188,0%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 0% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26C thermal@25.45C Tboard@27C GPU 619/565 	 1858/1431 	 1239/1138 CV 0/0 VDDRQ 464/464 SYS5V 2049/1889
RAM 6580/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [100%@2188,33%@2188,0%@2187,0%@2187,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 0% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/566 	 1858/1443 	 1239/1141 CV 0/0 VDDRQ 464/464 SYS5V 2049/1893
RAM 6581/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@1266,33%@1266,33%@1266,25%@1266,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 1% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/567 	 1858/1453 	 1239/1143 CV 0/0 VDDRQ 464/464 SYS5V 2049/1897
RAM 6582/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,33%@2187,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 16% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/569 	 1858/1463 	 1239/1146 CV 0/0 VDDRQ 464/464 SYS5V 2049/1901
RAM 6589/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,25%@2188,100%@2188,0%@2176,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 8% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/570 	 2013/1477 	 1239/1148 CV 0/0 VDDRQ 464/464 SYS5V 2049/1905
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [75%@2188,0%@2188,0%@2187,50%@2187,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 1% bg 5% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/571 	 2013/1489 	 1239/1150 CV 0/0 VDDRQ 464/464 SYS5V 2049/1908
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,0%@2188,66%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 2%@522 APE 150 MTS fg 0% bg 9% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/572 	 2013/1502 	 1239/1152 CV 0/0 VDDRQ 464/464 SYS5V 2130/1913
RAM 6577/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,33%@2188,0%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 43%@522 APE 150 MTS fg 0% bg 5% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/573 	 2013/1513 	 1239/1154 CV 0/0 VDDRQ 464/464 SYS5V 2130/1918
RAM 6578/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,33%@2188,0%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 5% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/574 	 2013/1524 	 1239/1156 CV 0/0 VDDRQ 464/464 SYS5V 2130/1923
RAM 6579/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [25%@2188,0%@2188,0%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 6% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/575 	 2013/1535 	 1239/1158 CV 0/0 VDDRQ 464/464 SYS5V 2130/1927
RAM 6580/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,33%@2187,0%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 4% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/576 	 2013/1545 	 1239/1160 CV 0/0 VDDRQ 464/464 SYS5V 2130/1932
RAM 6581/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,33%@2188,0%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 6% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.45C Tboard@27C GPU 619/577 	 2013/1555 	 1239/1161 CV 0/0 VDDRQ 464/464 SYS5V 2130/1936
