35	0.016587671696188855	0.009174834959043839	0.010601257923375363	0.0009118182589218478	1.4992560004636544e-06	7.515111680752177e-10	
36	0.014190513331392492	0.007800090273475765	0.008000701909630122	0.0008390443372614583	1.103433777865976e-06	7.015003137330206e-10	
37	0.010837876802814011	0.007229744927596912	0.006701538623873239	0.0006898957012354302	8.259847475338703e-07	6.134271071965343e-10	
38	0.007955405176202654	0.005622780279354513	0.004478998902809073	0.0005821072871895597	3.737218005799945e-07	5.922417331525726e-10	
39	0.007280991761896357	0.004268706913143813	0.002129293838312386	0.0005508903428573807	3.2729627422540294e-07	4.902859470955725e-10	
40	0.0056417929214305955	0.0036650934146625165	0.0017694055070768954	0.0004791092644868357	1.6620048085554048e-07	4.6213177962158106e-10	
41	0.005154662781375075	0.0034474261746628787	0.0017034445414905025	0.00041227507041685684	1.5382536554073357e-07	4.359405312997352e-10	
42	0.004642976971659405	0.0027194153697039304	0.0010547833152714187	0.0003569857896795308	3.6611990894072565e-08	3.7175104715324175e-10	
43	0.0036455821057953535	0.0024065883971578213	0.000680422627924584	0.00026783435618194456	2.092068544891136e-08	3.6404148888992645e-10	
44	0.003058055722967637	0.0018244163649861534	0.0006053050579314702	0.00026157242864886923	1.6675126322296532e-08	3.410710593390069e-10	
45	0.002365156144632687	0.0016319465426154792	0.0005375781864252085	0.00016462745257276708	9.077494803782516e-09	3.076338041120415e-10	
46	0.001797165323000027	0.0015526684912994077	0.0005198048141604994	9.238036058899957e-05	4.5154184589870275e-09	2.79549800179505e-10	
47	0.0016982501914019816	0.00083723772468663	0.00045489192048301595	6.112651549001111e-05	1.9652797032037056e-09	2.5823764511083583e-10	
48	0.0011253573515360843	0.0007250316118805347	0.00030664229608203235	5.0755447947827524e-05	7.026443170543364e-10	2.2757903353124634e-10	
49	0.0009388963450207266	0.0005495251512028331	0.00017747540422680154	2.593166370969742e-05	6.382267171889805e-10	1.9455693591674054e-10	
50	0.00039108976649315146	0.0002462502121688361	0.00015504892532291304	1.3989962662505418e-05	4.5227739090169466e-10	1.490766151482466e-10	
