   2.2517974e+00  -2.1847163e-01   6.3888930e-02   9.6168593e-03   3.9121700e-02
   2.2760199e+00  -2.1847163e-01   6.3888930e-02   9.6168593e-03   3.9121700e-02
   2.3008171e+00  -2.1254957e-01   4.4756360e-02   2.0456359e-02   1.6745732e-01
   2.3256759e+00  -2.1254957e-01   4.4756360e-02   2.0456359e-02   1.6745732e-01
   2.3500365e+00  -2.1101901e-01   1.0950067e-02   2.0528439e-02   6.8146139e-02
   2.3749279e+00  -2.1101901e-01   1.0950067e-02   2.0528439e-02   6.8146139e-02
   2.3997365e+00  -1.9805716e-01  -1.3184581e-02   1.9411135e-02   1.9937447e-01
   2.4244397e+00  -1.9805716e-01  -1.3184581e-02   1.9411135e-02   1.9937447e-01
   2.4482639e+00  -1.9813934e-01  -2.6430890e-02  -4.0367781e-03   1.7957602e-01
   2.4723746e+00  -1.9813934e-01  -2.6430890e-02  -4.0367781e-03   1.7957602e-01
   2.4971004e+00  -1.9016112e-01  -3.5021011e-02  -6.7375130e-03   6.0699818e-02
   2.5214587e+00  -1.9016112e-01  -3.5021011e-02  -6.7375130e-03   6.0699818e-02
   2.5463591e+00  -1.9309643e-01  -4.0504806e-02  -1.2880451e-02  -8.2599614e-02
   2.5705814e+00  -1.9309643e-01  -4.0504806e-02  -1.2880451e-02  -8.2599614e-02
   2.5942313e+00  -1.9370244e-01  -5.4856289e-02   2.4893309e-03  -4.8370933e-02
   2.6179964e+00  -1.9370244e-01  -5.4856289e-02   2.4893309e-03  -4.8370933e-02
   2.6422169e+00  -1.9083044e-01  -7.4506454e-02   2.1182422e-02   6.7182076e-02
   2.6668109e+00  -1.9083044e-01  -7.4506454e-02   2.1182422e-02   6.7182076e-02
   2.6906548e+00  -1.9251484e-01  -8.3658539e-02   2.9726312e-02  -9.8494818e-02
   2.7134390e+00  -1.9251484e-01  -8.3658539e-02   2.9726312e-02  -9.8494818e-02
   2.7362067e+00  -1.8775275e-01  -1.0494562e-01   2.4815818e-02  -1.1975490e-01
   2.7585749e+00  -1.8775275e-01  -1.0494562e-01   2.4815818e-02  -1.1975490e-01
   2.7809516e+00  -1.9331111e-01  -1.1022958e-01   2.6008443e-03   8.1644713e-02
   2.8055058e+00  -1.9331111e-01  -1.1022958e-01   2.6008443e-03   8.1644713e-02
   2.8294495e+00  -1.9402000e-01  -1.2435880e-01  -1.1372323e-02  -6.5841445e-02
   2.8535275e+00  -1.9402000e-01  -1.2435880e-01  -1.1372323e-02  -6.5841445e-02
   2.8778963e+00  -1.8752836e-01  -1.3507539e-01  -9.9473251e-03  -5.7814553e-02
   2.9019361e+00  -1.8752836e-01  -1.3507539e-01  -9.9473251e-03  -5.7814553e-02
   2.9268231e+00  -1.8752836e-01  -1.3507539e-01  -9.9473251e-03  -5.7814553e-02
   2.9519115e+00  -1.6887002e-01  -1.4877090e-01   1.7774384e-02  -3.1249682e-02
   2.9764474e+00  -1.6887002e-01  -1.4877090e-01   1.7774384e-02  -3.1249682e-02
   3.0011614e+00  -1.5814757e-01  -1.5567377e-01   3.4116734e-02   1.2273312e-01
   3.0261802e+00  -1.5814757e-01  -1.5567377e-01   3.4116734e-02   1.2273312e-01
   3.0503001e+00  -1.5064578e-01  -1.5612018e-01   1.6441550e-02  -8.1881354e-04
   3.0747134e+00  -1.5064578e-01  -1.5612018e-01   1.6441550e-02  -8.1881354e-04
   3.0996873e+00  -1.2089804e-01  -1.5498206e-01  -1.7749730e-03  -1.2046389e-01
   3.1245987e+00  -1.2089804e-01  -1.5498206e-01  -1.7749730e-03  -1.2046389e-01
   3.1490631e+00  -9.5857330e-02  -1.4828475e-01  -2.8833669e-02   1.4032409e-01
   3.1731267e+00  -9.5857330e-02  -1.4828475e-01  -2.8833669e-02   1.4032409e-01
   3.1971732e+00  -8.2393795e-02  -1.6015427e-01  -1.3125314e-02  -1.8978334e-01
   3.2221493e+00  -8.2393795e-02  -1.6015427e-01  -1.3125314e-02  -1.8978334e-01
   3.2470010e+00  -6.2633112e-02  -1.6576830e-01   1.2486521e-02  -4.2785863e-02
   3.2714116e+00  -6.2633112e-02  -1.6576830e-01   1.2486521e-02  -4.2785863e-02
   3.2954792e+00  -3.9744899e-02  -1.6783009e-01   2.8263820e-02  -8.5584342e-02
   3.3198136e+00  -3.9744899e-02  -1.6783009e-01   2.8263820e-02  -8.5584342e-02
   3.3453678e+00  -1.0518740e-02  -1.7822385e-01   4.1869033e-02  -4.4660975e-02
   3.3692739e+00  -1.0518740e-02  -1.7822385e-01   4.1869033e-02  -4.4660975e-02
   3.3928964e+00   6.1931582e-03  -1.8188424e-01   1.5023107e-02  -1.6781998e-01
   3.4171553e+00   6.1931582e-03  -1.8188424e-01   1.5023107e-02  -1.6781998e-01
   3.4408317e+00   2.3122286e-02  -1.8997444e-01   2.3691696e-03  -9.4550674e-02
   3.4650140e+00   2.3122286e-02  -1.8997444e-01   2.3691696e-03  -9.4550674e-02
   3.4887785e+00   3.4033060e-02  -1.8601432e-01  -2.0269696e-02  -2.2618036e-03
   3.5131764e+00   3.4033060e-02  -1.8601432e-01  -2.0269696e-02  -2.2618036e-03
   3.5380071e+00   4.5062888e-02  -1.7779297e-01  -1.9741333e-03   3.2711396e-02
   3.5623248e+00   4.5062888e-02  -1.7779297e-01  -1.9741333e-03   3.2711396e-02
   3.5874175e+00   5.6144245e-02  -1.7604552e-01   6.2978896e-04   3.2711396e-02
   3.6118933e+00   5.6144245e-02  -1.7604552e-01   6.2978896e-04   3.2711396e-02
   3.6362335e+00   5.3520676e-02  -1.6989784e-01   1.1295028e-02   1.9984626e-01
   3.6605242e+00   5.3520676e-02  -1.6989784e-01   1.1295028e-02   1.9984626e-01
   3.6853711e+00   4.2681590e-02  -1.7440595e-01   1.8708143e-02   1.5487801e-01
   3.7093143e+00   4.2681590e-02  -1.7440595e-01   1.8708143e-02   1.5487801e-01
   3.7306404e+00   4.2681590e-02  -1.7440595e-01   1.8708143e-02   1.5487801e-01
   3.7522551e+00   2.9555930e-02  -1.7708094e-01   4.7309925e-03   3.4892857e-03
   3.7736273e+00   2.9555930e-02  -1.7708094e-01   4.7309925e-03   3.4892857e-03
   3.7964226e+00   2.1128943e-02  -1.6995147e-01  -3.0526740e-03  -5.9940087e-02
   3.8201672e+00   2.1128943e-02  -1.6995147e-01  -3.0526740e-03  -5.9940087e-02
   3.8437788e+00  -1.0509829e-02  -1.6521414e-01  -2.9486241e-03   7.3717748e-02
   3.8677392e+00  -1.0509829e-02  -1.6521414e-01  -2.9486241e-03   7.3717748e-02
   3.8917838e+00  -2.7907277e-02  -1.5830375e-01   7.0354445e-03  -4.9856621e-02
   3.9157619e+00  -2.7907277e-02  -1.5830375e-01   7.0354445e-03  -4.9856621e-02
   3.9399735e+00  -4.5449384e-02  -1.5769020e-01   2.6528586e-03  -2.4344441e-02
   3.9640476e+00  -4.5449384e-02  -1.5769020e-01   2.6528586e-03  -2.4344441e-02
   3.9881084e+00  -8.0754578e-02  -1.5308963e-01   1.2493084e-02   3.3088348e-02
   4.0120874e+00  -8.0754578e-02  -1.5308963e-01   1.2493084e-02   3.3088348e-02
   4.0362064e+00  -1.0071105e-01  -1.5030168e-01   1.6782662e-02   3.7346730e-02
   4.0603834e+00  -1.0071105e-01  -1.5030168e-01   1.6782662e-02   3.7346730e-02
   4.0855733e+00  -1.2301049e-01  -1.3068819e-01   5.3334832e-03  -9.2247053e-02
   4.1096534e+00  -1.2301049e-01  -1.3068819e-01   5.3334832e-03  -9.2247053e-02
   4.1340137e+00  -1.4369480e-01  -1.0492165e-01  -6.2984396e-03  -7.1626020e-02
   4.1581470e+00  -1.4369480e-01  -1.0492165e-01  -6.2984396e-03  -7.1626020e-02
   4.1825289e+00  -1.5138568e-01  -9.6582226e-02   1.2927412e-03  -1.4231648e-03
   4.2074417e+00  -1.5138568e-01  -9.6582226e-02   1.2927412e-03  -1.4231648e-03
   4.2315415e+00  -1.5720722e-01  -9.3549453e-02  -5.8001028e-03  -4.0985929e-02
   4.2556525e+00  -1.5720722e-01  -9.3549453e-02  -5.8001028e-03  -4.0985929e-02
   4.2798724e+00  -1.5828072e-01  -8.9447260e-02   9.1723613e-03   7.2525746e-03
   4.3046567e+00  -1.5828072e-01  -8.9447260e-02   9.1723613e-03   7.2525746e-03
   4.3286537e+00  -1.5828072e-01  -8.9447260e-02   9.1723613e-03   7.2525746e-03
   4.3531183e+00  -1.5872256e-01  -8.6931154e-02   2.3006432e-02   7.7166472e-02
   4.3770425e+00  -1.5605921e-01  -8.4887393e-02   9.9376813e-03   1.8046696e-01
   4.4011501e+00  -1.5605921e-01  -8.4887393e-02   9.9376813e-03   1.8046696e-01
   4.4258679e+00  -1.5605921e-01  -8.4887393e-02   9.9376813e-03   1.8046696e-01
   4.4499007e+00  -1.5582164e-01  -8.0660827e-02   1.6512893e-02   5.7403192e-02
   4.4754276e+00  -1.5428506e-01  -8.0075979e-02   4.8307125e-03   7.3000719e-03
   4.4997029e+00  -1.5428506e-01  -8.0075979e-02   4.8307125e-03   7.3000719e-03
   4.5259821e+00  -1.5428506e-01  -8.0075979e-02   4.8307125e-03   7.3000719e-03
   4.5495747e+00  -1.4420661e-01  -7.1691975e-02   6.9650845e-03  -5.4500118e-02
   4.5735755e+00  -1.4420661e-01  -7.1691975e-02   6.9650845e-03  -5.4500118e-02
   4.5992657e+00  -1.3727066e-01  -6.0166508e-02  -4.1070478e-03   2.0873960e-02
   4.6256612e+00  -1.3727066e-01  -6.0166508e-02  -4.1070478e-03   2.0873960e-02
   4.6503326e+00  -1.2154181e-01  -6.5688163e-02  -1.5113945e-03  -1.0672823e-02
   4.6744665e+00  -1.2154181e-01  -6.5688163e-02  -1.5113945e-03  -1.0672823e-02
   4.6987749e+00  -1.1911399e-01  -6.0292970e-02   2.7219197e-03  -8.7534809e-02
   4.7211927e+00  -1.1911399e-01  -6.0292970e-02   2.7219197e-03  -8.7534809e-02
   4.7425087e+00  -1.0635453e-01  -5.8623932e-02   1.1760591e-03  -7.2368987e-03
   4.7638491e+00  -1.0635453e-01  -5.8623932e-02   1.1760591e-03  -7.2368987e-03
   4.7857025e+00  -9.1208510e-02  -4.4836022e-02   5.4728391e-04   1.2706308e-01
   4.8094707e+00  -9.1208510e-02  -4.4836022e-02   5.4728391e-04   1.2706308e-01
   4.8335216e+00  -6.8909049e-02  -4.0659998e-02   6.2570134e-03   8.7273849e-02
   4.8571331e+00  -6.8909049e-02  -4.0659998e-02   6.2570134e-03   8.7273849e-02
   4.8811451e+00  -5.4065175e-02  -3.2229953e-02  -3.5977152e-03  -2.0199318e-01
   4.9058813e+00  -5.4065175e-02  -3.2229953e-02  -3.5977152e-03  -2.0199318e-01
   4.9303349e+00  -4.5315731e-02  -2.7274970e-02  -1.0254604e-03   8.7564578e-03
   4.9546533e+00  -4.5315731e-02  -2.7274970e-02  -1.0254604e-03   8.7564578e-03
   4.9786669e+00  -3.5195298e-02  -2.9165788e-02  -7.6287976e-03  -7.8692511e-02
   5.0037781e+00  -3.5195298e-02  -2.9165788e-02  -7.6287976e-03  -7.8692511e-02
   5.0279227e+00  -3.5195298e-02  -2.9165788e-02  -7.6287976e-03  -7.8692511e-02
   5.0526098e+00  -2.8186608e-02  -3.4767602e-02   8.3780661e-03  -6.6875546e-04
   5.0774397e+00  -2.8186608e-02  -3.4767602e-02   8.3780661e-03  -6.6875546e-04
   5.1028347e+00  -2.4020856e-02  -3.1193651e-02   8.3528794e-03   6.4268877e-03
   5.1274549e+00  -2.6908211e-02  -2.8145630e-02   7.6113809e-03   8.5354624e-02
   5.1515120e+00  -2.6908211e-02  -2.8145630e-02   7.6113809e-03   8.5354624e-02
   5.1763047e+00  -2.6908211e-02  -2.8145630e-02   7.6113809e-03   8.5354624e-02
   5.1999801e+00  -2.6394026e-02  -3.7783183e-02  -4.2599533e-04   1.0450744e-01
   5.2215652e+00  -2.6394026e-02  -3.7783183e-02  -4.2599533e-04   1.0450744e-01
   5.2430656e+00  -2.2823805e-02  -3.4400642e-02  -6.4513208e-03  -1.5254718e-02
   5.2648866e+00  -2.2823805e-02  -3.4400642e-02  -6.4513208e-03  -1.5254718e-02
   5.2881927e+00  -2.8075384e-02  -4.9078334e-02  -9.6851233e-03   6.2218763e-02
   5.3119510e+00  -2.8075384e-02  -4.9078334e-02  -9.6851233e-03   6.2218763e-02
   5.3359273e+00  -4.2322949e-02  -5.6839641e-02   1.0458115e-03   5.8884737e-02
   5.3605495e+00  -4.2322949e-02  -5.6839641e-02   1.0458115e-03   5.8884737e-02
   5.3857080e+00  -5.1239125e-02  -6.0059093e-02  -1.2190809e-03  -1.3989238e-01
   5.4096753e+00  -5.1239125e-02  -6.0059093e-02  -1.2190809e-03  -1.3989238e-01
   5.4339545e+00  -5.0689206e-02  -6.2691346e-02  -4.2663713e-04   3.3119326e-02
   5.4577771e+00  -5.0689206e-02  -6.2691346e-02  -4.2663713e-04   3.3119326e-02
   5.4819729e+00  -6.0844090e-02  -5.4271072e-02  -4.1048978e-03  -9.0767907e-02
   5.5066221e+00  -6.0844090e-02  -5.4271072e-02  -4.1048978e-03  -9.0767907e-02
   5.5305207e+00  -7.1457312e-02  -5.7829879e-02   2.6934147e-03   3.5411529e-02
   5.5550249e+00  -7.1457312e-02  -5.7829879e-02   2.6934147e-03   3.5411529e-02
   5.5786484e+00  -7.1457312e-02  -5.7829879e-02   2.6934147e-03   3.5411529e-02
   5.6032687e+00  -8.5528590e-02  -6.6595301e-02  -7.4410057e-03  -1.4019144e-02
   5.6281326e+00  -8.5528590e-02  -6.6595301e-02  -7.4410057e-03  -1.4019144e-02
   5.6527621e+00  -9.1586053e-02  -6.6336274e-02   1.2090974e-03   9.0591805e-02
   5.6770957e+00  -9.1586053e-02  -6.6336274e-02   1.2090974e-03   9.0591805e-02
   5.7012283e+00  -1.0685392e-01  -6.6228293e-02  -1.3118942e-02   3.6833637e-02
   5.7233992e+00  -1.0685392e-01  -6.6228293e-02  -1.3118942e-02   3.6833637e-02
   5.7448321e+00  -1.1981679e-01  -6.4033359e-02  -5.3247786e-03   2.5649187e-02
   5.7662507e+00  -1.1981679e-01  -6.4033359e-02  -5.3247786e-03   2.5649187e-02
   5.7882782e+00  -1.2582581e-01  -6.4873323e-02   3.6404096e-03   4.0975701e-02
   5.8118527e+00  -1.2582581e-01  -6.4873323e-02   3.6404096e-03   4.0975701e-02
   5.8358381e+00  -1.2735729e-01  -4.7510304e-02  -2.4821311e-03   2.1129432e-01
   5.8598724e+00  -1.2735729e-01  -4.7510304e-02  -2.4821311e-03   2.1129432e-01
   5.8840578e+00  -1.2610123e-01  -3.5938732e-02   1.1875546e-03   9.3639309e-02
   5.9077985e+00  -1.2610123e-01  -3.5938732e-02   1.1875546e-03   9.3639309e-02
   5.9322406e+00  -1.3180014e-01  -1.8698860e-02  -4.5484127e-03   4.8462081e-02
   5.9567734e+00  -1.3180014e-01  -1.8698860e-02  -4.5484127e-03   4.8462081e-02
   5.9808461e+00  -1.3065772e-01  -1.2518689e-02   1.8258649e-03   1.2369952e-01
   6.0058624e+00  -1.3065772e-01  -1.2518689e-02   1.8258649e-03   1.2369952e-01
   6.0298475e+00  -1.4290284e-01  -7.1117664e-03   6.3858082e-05  -1.7349978e-02
   6.0539008e+00  -1.4290284e-01  -7.1117664e-03   6.3858082e-05  -1.7349978e-02
   6.0778572e+00  -1.3325037e-01   3.7550053e-03  -8.2631473e-04  -1.9357903e-01
   6.1020326e+00  -1.3325037e-01   3.7550053e-03  -8.2631473e-04  -1.9357903e-01
   6.1267386e+00  -1.3325037e-01   3.7550053e-03  -8.2631473e-04  -1.9357903e-01
   6.1523648e+00  -1.2740748e-01   8.3483150e-03  -3.8459210e-03  -1.6643267e-01
   6.1761861e+00  -1.3197477e-01   1.5784528e-02   4.3677367e-04   4.3266791e-02
   6.2006676e+00  -1.3197477e-01   1.5784528e-02   4.3677367e-04   4.3266791e-02
   6.2255677e+00  -1.3197477e-01   1.5784528e-02   4.3677367e-04   4.3266791e-02
   6.2497729e+00  -1.3099216e-01   2.2537464e-02  -1.0840616e-02  -1.2975089e-01
   6.2749730e+00  -1.2794672e-01   2.5705533e-02  -2.0651065e-03  -7.1319541e-02
   6.2994353e+00  -1.2794672e-01   2.5705533e-02  -2.0651065e-03  -7.1319541e-02
   6.3237912e+00  -1.2794672e-01   2.5705533e-02  -2.0651065e-03  -7.1319541e-02
   6.3483434e+00  -1.3178191e-01   2.7956171e-02  -6.9743483e-03   4.0473771e-02
   6.3723451e+00  -1.3178191e-01   2.7956171e-02  -6.9743483e-03   4.0473771e-02
   6.3971820e+00  -1.2386099e-01   3.5979137e-02  -8.6417589e-03   5.9351764e-02
   6.4214618e+00  -1.2386099e-01   3.5979137e-02  -8.6417589e-03   5.9351764e-02
   6.4461948e+00  -1.1787950e-01   5.1405031e-02  -2.1781638e-04  -1.7603175e-02
   6.4704567e+00  -1.1787950e-01   5.1405031e-02  -2.1781638e-04  -1.7603175e-02
   6.4945912e+00  -1.0639667e-01   6.8871520e-02  -1.1504262e-03  -4.5683462e-02
   6.5189220e+00  -1.0639667e-01   6.8871520e-02  -1.1504262e-03  -4.5683462e-02
   6.5436472e+00  -9.4701365e-02   7.9866379e-02   3.1997278e-04   9.8906268e-02
   6.5674831e+00  -9.4701365e-02   7.9866379e-02   3.1997278e-04   9.8906268e-02
   6.5916554e+00  -9.0475075e-02   8.0855109e-02   8.1839267e-04   9.7276981e-02
   6.6163434e+00  -9.0475075e-02   8.0855109e-02   8.1839267e-04   9.7276981e-02
   6.6405177e+00  -7.4846402e-02   9.0348378e-02   5.1132655e-03  -5.0415928e-02
   6.6652226e+00  -7.4846402e-02   9.0348378e-02   5.1132655e-03  -5.0415928e-02
   6.6889363e+00  -6.7508221e-02   8.1798181e-02   5.3973566e-04   2.9488894e-02
   6.7122008e+00  -6.7508221e-02   8.1798181e-02   5.3973566e-04   2.9488894e-02
   6.7335520e+00  -5.1853888e-02   7.7751428e-02  -1.3112455e-02  -3.5500304e-03
   6.7550609e+00  -5.1853888e-02   7.7751428e-02  -1.3112455e-02  -3.5500304e-03
   6.7769403e+00  -4.3483064e-02   7.3743112e-02  -7.0761773e-03  -1.1472860e-01
   6.8008934e+00  -4.3483064e-02   7.3743112e-02  -7.0761773e-03  -1.1472860e-01
   6.8257217e+00  -4.3483064e-02   7.3743112e-02  -7.0761773e-03  -1.1472860e-01
   6.8497751e+00  -4.5760684e-02   8.0461353e-02  -7.8962576e-03  -9.1259982e-02
   6.8742545e+00  -4.5760684e-02   8.0461353e-02  -7.8962576e-03  -9.1259982e-02
   6.8989068e+00  -3.4027450e-02   7.5255036e-02   2.1988770e-03  -8.3013606e-02
   6.9235134e+00  -3.4027450e-02   7.5255036e-02   2.1988770e-03  -8.3013606e-02
